date,open,high,low,close,volume,adj_close,ma5,ma25,ma75,ma200,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,atr14
2024-09-10,1960.75,1969.75,1928.75,1960.75,42270000,1945.54,1928.43,2041.63,2041.63,2041.63,56.73,-20.28,0.98,-21.26,2188.97,2041.63,1894.29,71.12
2024-09-11,1960.0,1988.0,1941.75,1968.5,45834800,1953.23,1933.04,2037.42,2037.42,2037.42,57.37,-21.94,-3.6,-18.34,2190.5,2039.89,1889.28,69.34
2024-09-12,2074.5,2136.75,2068.25,2125.0,67328400,2108.52,1965.49,2040.65,2040.65,2040.65,67.78,-10.6,-5.0,-5.6,2197.23,2043.77,1890.32,77.5
2024-09-13,2133.75,2136.0,2087.75,2107.25,45660000,2090.91,2001.26,2042.84,2042.84,2042.84,65.82,-3.01,-4.6,1.6,2196.63,2043.51,1890.4,75.41
2024-09-17,2084.75,2092.75,2013.25,2042.0,44710000,2026.16,2024.87,2042.14,2042.14,2042.14,59.05,-2.18,-4.12,1.94,2195.42,2042.19,1888.95,75.7
2024-09-18,2062.75,2073.0,2034.25,2049.0,32736400,2033.11,2042.39,2041.78,2041.78,2041.78,59.53,-0.96,-3.49,2.53,2187.59,2038.07,1888.55,73.64
2024-09-19,2086.5,2115.75,2069.0,2101.25,40776000,2084.95,2068.73,2045.66,2043.44,2043.44,63.02,4.14,-1.96,6.11,2183.43,2036.53,1889.63,74.28
2024-09-20,2141.5,2152.75,2125.25,2140.75,45792800,2124.15,2071.86,2049.39,2046.43,2046.43,65.45,11.22,0.68,10.55,2188.5,2038.31,1888.11,73.82
2024-09-24,2185.0,2207.75,2164.25,2169.0,37586800,2152.18,2084.11,2051.63,2050.21,2050.21,67.11,18.88,4.32,14.56,2196.74,2040.81,1884.88,74.52
2024-09-25,2169.5,2180.0,2135.5,2135.5,23709600,2118.94,2102.67,2054.28,2052.58,2052.58,63.22,22.01,7.85,14.15,2197.89,2041.21,1884.53,72.37
2024-09-26,2173.0,2227.5,2166.25,2223.0,45637600,2205.76,2137.2,2057.89,2057.68,2057.68,68.37,31.14,12.51,18.63,2214.94,2045.56,1876.18,74.96
2024-09-27,2235.0,2273.25,2207.25,2273.25,49036800,2261.21,2172.45,2063.71,2064.25,2064.25,71.15,42.36,18.48,23.88,2248.78,2055.12,1861.46,74.43
2024-09-30,2157.75,2178.25,2097.75,2106.75,55964800,2095.59,2166.74,2063.99,2065.23,2065.23,55.48,37.45,22.27,15.18,2252.61,2058.88,1865.14,80.79
2024-10-01,2145.0,2177.75,2141.25,2170.5,43942800,2159.01,2168.1,2066.27,2068.07,2068.07,59.18,38.24,25.47,12.77,2260.94,2062.58,1864.21,80.88
2024-10-02,2121.25,2152.0,2112.0,2119.0,36935200,2107.78,2165.87,2066.14,2069.24,2069.24,55.19,34.34,27.24,7.1,2261.32,2062.78,1864.24,78.46
2024-10-03,2187.0,2207.0,2161.25,2170.0,40354000,2158.51,2156.42,2067.73,2071.79,2071.79,58.2,34.94,28.78,6.15,2268.68,2066.11,1863.53,79.95
2024-10-04,2186.0,2188.75,2139.25,2140.25,27665200,2128.92,2129.96,2070.09,2073.38,2073.38,55.84,32.64,29.55,3.09,2270.3,2076.04,1881.79,77.77
2024-10-07,2215.25,2230.5,2186.0,2186.25,36621200,2174.67,2145.78,2076.26,2076.11,2076.11,58.63,34.13,30.47,3.66,2276.65,2087.46,1898.28,79.47
2024-10-08,2158.25,2164.25,2125.0,2145.25,29956800,2133.89,2140.75,2078.21,2077.63,2077.63,55.28,31.65,30.7,0.94,2270.53,2098.56,1926.58,77.34
2024-10-09,2174.25,2183.75,2160.5,2174.0,25658000,2162.49,2151.7,2080.56,2079.81,2079.81,57.13,31.63,30.89,0.74,2261.25,2111.28,1961.31,75.38
2024-10-10,2205.5,2260.25,2200.5,2260.25,42372400,2248.28,2169.65,2086.82,2084.02,2084.02,62.19,38.09,32.33,5.76,2267.25,2126.41,1985.58,76.98
2024-10-11,2287.5,2287.5,2232.5,2238.5,37360400,2226.65,2189.2,2098.68,2087.5,2087.5,60.26,41.0,34.06,6.93,2262.96,2140.08,2017.21,75.41
2024-10-15,2313.5,2392.5,2313.25,2367.5,61820800,2354.96,2225.25,2115.02,2093.87,2093.87,66.83,53.04,37.86,15.18,2305.79,2152.41,1999.02,81.87
2024-10-16,2255.0,2291.75,2246.75,2273.5,44413600,2261.46,2250.77,2129.0,2097.77,2097.77,59.15,54.42,41.17,13.25,2318.6,2160.93,2003.27,83.75
2024-10-17,2284.5,2309.75,2256.5,2300.5,37285200,2288.32,2275.93,2144.21,2102.1,2102.1,60.55,57.02,44.34,12.68,2328.26,2174.04,2019.83,81.57
2024-10-18,2294.5,2298.25,2257.5,2269.25,28635600,2257.23,2277.72,2156.68,2105.54,2105.54,58.07,55.92,46.66,9.27,2329.09,2185.25,2041.4,78.66
2024-10-21,2279.5,2296.5,2265.5,2283.75,20596400,2271.66,2286.73,2169.41,2109.15,2109.15,58.91,55.58,48.44,7.14,2335.38,2194.58,2053.78,75.84
2024-10-22,2262.5,2278.0,2221.75,2253.5,34735200,2241.57,2264.05,2174.73,2111.97,2111.97,56.37,52.28,49.21,3.07,2338.79,2200.45,2062.12,74.44
2024-10-23,2251.5,2266.75,2233.5,2242.25,28910800,2230.38,2257.83,2180.31,2114.44,2114.44,55.41,48.2,49.01,-0.81,2341.43,2204.36,2067.29,71.5
2024-10-24,2167.25,2217.0,2151.25,2198.0,38753200,2186.36,2237.44,2186.72,2115.91,2115.91,51.69,40.95,47.39,-6.45,2339.45,2207.73,2076.02,72.05
2024-10-25,2180.0,2195.5,2165.25,2187.75,22293600,2176.17,2221.23,2192.44,2117.11,2117.11,50.83,33.98,44.71,-10.73,2338.69,2206.26,2073.82,69.06
2024-10-28,2201.25,2262.25,2197.75,2252.25,31585200,2240.32,2214.96,2198.66,2119.53,2119.53,55.77,33.26,42.42,-9.16,2336.21,2205.21,2074.21,70.28
2024-10-29,2271.5,2318.5,2263.0,2318.0,34050800,2305.73,2227.79,2205.92,2123.11,2123.11,60.17,37.53,41.44,-3.91,2343.54,2215.72,2087.9,70.84
2024-10-30,2375.0,2400.0,2363.5,2385.75,44125200,2373.12,2256.34,2214.76,2127.83,2127.83,64.12,45.82,42.32,3.5,2368.52,2226.42,2084.33,72.51
2024-10-31,2371.75,2387.5,2351.75,2374.5,31394000,2361.93,2291.45,2224.48,2132.16,2132.16,63.0,50.91,44.04,6.87,2381.97,2239.13,2096.29,69.89
2024-11-01,2270.75,2271.75,2233.0,2241.0,39120000,2229.13,2302.05,2225.41,2133.92,2133.92,51.52,43.72,43.97,-0.26,2380.77,2242.66,2104.56,74.11
2024-11-05,2227.5,2254.0,2227.0,2236.5,22569600,2224.66,2298.91,2223.95,2135.54,2135.54,51.18,37.23,42.62,-5.4,2375.74,2247.45,2119.16,70.74
2024-11-06,2249.5,2355.5,2246.5,2351.25,44742400,2338.8,2305.53,2233.68,2139.11,2139.11,58.65,40.82,42.26,-1.44,2385.26,2255.66,2126.05,75.03
2024-11-07,2356.75,2363.25,2278.0,2305.5,39986800,2293.29,2289.56,2239.05,2141.77,2141.77,55.03,39.55,41.72,-2.17,2381.36,2263.63,2145.89,75.76
2024-11-08,2380.5,2402.5,2342.0,2342.0,42588800,2329.6,2283.1,2247.92,2144.95,2144.95,57.29,40.99,41.57,-0.58,2383.37,2271.98,2160.59,78.15
2024-11-11,2363.0,2402.5,2350.75,2378.25,32652800,2365.66,2310.4,2256.21,2148.63,2148.63,59.47,44.53,42.17,2.37,2395.8,2277.85,2159.9,77.78
2024-11-12,2355.75,2406.0,2328.25,2352.25,41064800,2339.79,2333.43,2264.64,2151.76,2151.76,57.22,44.74,42.68,2.06,2401.95,2283.51,2165.07,77.78
2024-11-13,2427.25,2460.5,2275.75,2284.25,113198400,2272.15,2320.1,2268.54,2153.71,2153.71,51.69,38.99,41.94,-2.95,2393.23,2279.37,2165.51,85.42
2024-11-14,2293.25,2307.5,2210.75,2210.75,43010800,2199.04,2301.25,2271.15,2154.43,2154.43,46.47,28.21,39.2,-10.98,2395.21,2276.25,2157.29,86.23
2024-11-15,2224.25,2248.75,2210.0,2230.0,31332000,2218.19,2278.97,2273.38,2155.42,2155.42,47.96,20.97,35.55,-14.58,2394.18,2272.74,2151.3,83.62
2024-11-18,2204.75,2211.75,2159.5,2183.5,34778800,2171.94,2240.22,2270.32,2155.68,2155.68,44.73,11.37,30.72,-19.34,2397.54,2268.47,2139.41,81.84
2024-11-19,2201.5,2210.25,2168.0,2170.75,23098000,2159.26,2204.12,2267.63,2155.73,2155.73,43.86,2.71,25.12,-22.4,2400.39,2262.85,2125.32,79.01
2024-11-20,2181.0,2203.25,2156.0,2161.5,23767600,2150.05,2179.7,2259.43,2155.65,2155.65,43.21,-4.84,19.12,-23.96,2404.18,2258.28,2112.38,76.74
2024-11-21,2161.5,2165.5,2106.0,2137.5,28892400,2126.18,2165.12,2254.02,2155.21,2155.21,41.47,-12.61,12.78,-25.38,2409.63,2253.07,2096.51,75.51
2024-11-22,2155.0,2162.0,2140.5,2146.5,22277600,2135.13,2148.51,2247.89,2154.92,2154.92,42.41,-17.83,6.66,-24.49,2412.92,2250.51,2088.1,72.67
2024-11-25,2177.5,2241.75,2176.0,2218.5,66858800,2206.75,2155.47,2245.87,2155.66,2155.66,49.37,-16.01,2.12,-18.13,2412.18,2252.04,2091.89,75.1
2024-11-26,2200.5,2214.5,2171.25,2211.0,30851600,2199.29,2163.48,2242.98,2156.28,2156.28,48.71,-15.0,-1.3,-13.7,2411.72,2249.98,2088.25,72.82
2024-11-27,2197.5,2265.0,2189.25,2245.25,34674400,2233.36,2180.14,2242.65,2157.35,2157.35,51.87,-11.31,-3.3,-8.01,2406.18,2246.37,2086.56,73.03
2024-11-28,2214.5,2266.75,2201.75,2262.0,28481200,2250.02,2204.91,2243.44,2158.62,2158.62,53.39,-6.97,-4.04,-2.93,2389.13,2240.21,2091.29,72.46
2024-11-29,2252.5,2271.25,2227.75,2234.0,27926800,2222.17,2222.32,2244.87,2159.48,2159.48,50.53,-5.71,-4.37,-1.34,2371.37,2233.22,2095.08,70.39
2024-12-02,2234.0,2245.75,2194.25,2226.5,27427200,2214.71,2223.91,2246.41,2160.21,2160.21,49.76,-5.25,-4.55,-0.7,2370.88,2232.5,2094.13,69.04
2024-12-03,2262.5,2313.25,2250.75,2287.5,47520400,2275.39,2239.13,2247.81,2164.04,2161.73,55.67,0.01,-3.64,3.64,2374.6,2235.04,2095.48,71.15
2024-12-04,2282.5,2285.75,2231.0,2248.0,28973600,2236.1,2239.68,2245.03,2166.78,2162.69,51.45,0.99,-2.71,3.7,2361.12,2229.9,2098.68,69.98
2024-12-05,2286.5,2317.5,2272.25,2274.0,32386400,2261.96,2242.07,2240.58,2168.99,2163.97,53.93,3.82,-1.4,5.22,2357.22,2228.34,2099.46,70.79
2024-12-06,2275.0,2285.0,2243.5,2262.5,23120400,2250.52,2247.74,2236.13,2171.63,2165.06,52.65,5.08,-0.11,5.18,2345.2,2224.38,2103.57,68.7
2024-12-09,2303.25,2329.5,2297.25,2307.5,30172400,2295.28,2263.85,2238.77,2174.03,2166.69,56.95,9.57,1.83,7.74,2328.38,2220.86,2113.35,69.43
2024-12-10,2316.25,2326.25,2296.25,2317.25,24532400,2304.98,2269.77,2241.98,2176.55,2168.4,57.85,13.76,4.21,9.55,2319.79,2219.12,2118.46,66.69
2024-12-11,2302.0,2307.0,2278.0,2291.75,20385600,2279.61,2278.47,2239.62,2179.1,2169.75,54.65,14.86,6.34,8.52,2321.0,2219.5,2117.99,64.0
2024-12-12,2340.5,2361.0,2332.25,2336.0,35905200,2323.63,2290.8,2240.83,2182.05,2171.61,58.9,19.07,8.89,10.18,2336.33,2225.73,2115.13,65.24
2024-12-13,2325.0,2366.25,2311.75,2332.25,37650400,2319.9,2304.68,2240.44,2184.84,2173.37,58.4,21.85,11.48,10.37,2348.67,2230.81,2112.95,64.47
2024-12-16,2357.5,2366.0,2334.5,2355.25,21512400,2342.78,2314.18,2239.53,2187.82,2175.36,60.6,25.6,14.3,11.3,2363.51,2239.35,2115.2,63.16
2024-12-17,2395.0,2459.25,2395.0,2459.25,66882800,2446.23,2342.43,2243.78,2192.84,2178.51,68.68,36.5,18.74,17.76,2401.58,2253.7,2105.83,66.97
2024-12-18,2426.5,2426.5,2355.25,2358.5,38336400,2346.01,2355.71,2246.74,2197.18,2180.44,56.58,36.63,22.32,14.31,2408.55,2263.5,2118.45,68.68
2024-12-19,2272.0,2281.25,2245.0,2256.25,41634800,2244.3,2339.84,2248.55,2199.3,2181.17,47.43,28.2,23.5,4.71,2400.56,2269.41,2138.25,70.99
2024-12-20,2267.5,2268.25,2190.0,2190.0,45904400,2178.4,2311.54,2246.96,2200.3,2181.13,42.63,16.02,22.0,-5.98,2394.99,2271.57,2148.15,71.51
2024-12-23,2221.0,2244.0,2196.0,2234.0,26542800,2222.17,2287.42,2248.97,2202.04,2181.59,46.51,9.78,19.56,-9.77,2394.32,2272.34,2150.36,71.09
2024-12-24,2222.0,2227.75,2196.25,2202.25,20514000,2190.59,2236.29,2250.22,2205.51,2181.69,44.19,2.27,16.1,-13.83,2394.98,2271.91,2148.83,68.26
2024-12-25,2228.5,2236.0,2212.75,2230.25,19863600,2218.44,2210.78,2252.96,2209.14,2182.09,46.71,-1.42,12.6,-14.02,2395.33,2271.16,2146.99,66.63
2024-12-26,2230.25,2278.5,2230.0,2277.25,24897200,2265.19,2214.96,2258.52,2213.85,2182.98,50.74,-0.57,9.96,-10.53,2395.75,2271.92,2148.09,66.16
2024-12-27,2292.0,2317.0,2288.75,2313.5,32811200,2301.25,2239.53,2265.16,2219.09,2184.24,53.65,2.98,8.57,-5.59,2398.14,2275.87,2153.61,65.13
2024-12-30,2315.0,2318.5,2291.5,2296.25,22976000,2284.09,2251.91,2268.25,2223.6,2185.29,52.07,4.36,7.72,-3.37,2398.36,2279.34,2160.32,62.41
2025-01-06,2324.75,2357.25,2303.0,2308.5,35037200,2296.28,2273.05,2272.13,2228.18,2186.45,53.13,6.36,7.45,-1.09,2399.62,2280.39,2161.15,63.18
2025-01-07,2377.75,2407.0,2335.25,2336.25,46282000,2323.88,2294.14,2275.76,2231.05,2187.86,55.51,10.06,7.97,2.09,2403.62,2284.77,2165.92,66.57
2025-01-08,2312.5,2351.5,2298.75,2342.75,24600400,2330.35,2307.17,2278.97,2234.24,2189.32,56.08,13.36,9.05,4.31,2408.15,2288.19,2168.24,65.59
2025-01-09,2347.5,2348.25,2311.0,2332.25,22023200,2319.9,2310.9,2282.88,2238.16,2190.64,54.86,14.96,10.23,4.73,2411.07,2291.66,2172.25,63.56
2025-01-10,2335.0,2348.25,2307.25,2312.75,26358000,2300.5,2314.18,2286.31,2241.72,2191.74,52.6,14.49,11.08,3.41,2411.39,2291.92,2172.46,61.95
2025-01-14,2282.75,2288.5,2227.25,2251.75,30145600,2239.83,2302.89,2284.89,2243.79,2192.21,46.16,9.12,10.69,-1.57,2410.07,2288.67,2167.27,62.76
2025-01-15,2270.0,2277.75,2241.5,2250.25,21485600,2238.33,2285.78,2284.98,2245.31,2192.66,46.01,4.69,9.49,-4.8,2409.94,2286.6,2163.27,60.98
2025-01-16,2290.0,2331.25,2284.5,2300.5,29912800,2288.32,2277.38,2286.03,2247.12,2193.59,51.65,5.16,8.63,-3.47,2407.0,2284.84,2162.67,63.26
2025-01-17,2275.0,2286.0,2247.5,2270.0,19076000,2257.98,2264.99,2286.33,2248.98,2194.21,48.35,3.04,7.51,-4.47,2403.33,2281.74,2160.15,61.66
2025-01-20,2312.0,2320.5,2295.5,2317.75,16455600,2305.48,2265.99,2286.74,2250.31,2195.27,53.37,5.14,7.03,-1.9,2398.78,2279.88,2160.97,61.72
2025-01-21,2336.5,2337.25,2285.5,2312.0,18122400,2299.76,2277.97,2286.53,2250.82,2196.26,52.7,6.27,6.88,-0.62,2364.58,2272.55,2180.53,61.01
2025-01-22,2428.25,2581.25,2424.0,2557.5,98978400,2543.96,2339.1,2297.1,2256.8,2199.51,69.92,26.56,10.82,15.74,2429.86,2282.45,2135.04,76.76
2025-01-23,2682.5,2722.5,2607.5,2688.75,79490800,2674.51,2416.34,2311.14,2263.67,2203.91,75.13,52.57,19.17,33.4,2528.3,2303.96,2079.62,84.03
2025-01-24,2660.0,2720.0,2620.0,2640.0,43274000,2626.02,2489.95,2323.38,2270.58,2207.78,70.26,68.48,29.03,39.45,2583.09,2326.34,2069.6,85.17
2025-01-27,2606.25,2622.5,2419.5,2420.25,69325200,2407.43,2510.34,2325.97,2273.9,2209.59,53.45,62.73,35.77,26.96,2590.0,2335.6,2081.2,93.84
2025-01-28,2312.5,2335.25,2257.75,2294.0,72759600,2281.85,2506.75,2319.39,2275.94,2210.24,46.55,47.49,38.11,9.38,2587.17,2340.17,2093.17,97.83
2025-01-29,2336.0,2354.5,2286.25,2349.75,53532800,2337.31,2465.42,2319.04,2278.11,2211.38,49.64,39.43,38.38,1.06,2586.75,2346.11,2105.48,96.03
2025-01-30,2322.25,2342.0,2300.25,2324.75,32892000,2312.44,2393.01,2321.77,2280.49,2212.27,48.29,30.69,36.84,-6.15,2586.8,2348.47,2110.15,92.15
2025-01-31,2357.5,2362.25,2320.25,2352.75,34272000,2340.29,2335.86,2328.25,2282.86,2213.4,49.93,25.71,34.61,-8.91,2587.81,2350.43,2113.04,89.13
2025-02-03,2306.0,2388.5,2294.25,2363.75,51486000,2351.23,2324.62,2333.41,2284.23,2214.59,50.6,22.39,32.17,-9.78,2589.21,2353.78,2118.35,89.49
2025-02-04,2414.5,2414.5,2360.0,2381.25,34118000,2368.64,2341.98,2340.53,2286.13,2215.92,51.69,20.92,29.92,-9.0,2591.4,2357.4,2123.4,87.62
2025-02-05,2400.0,2428.75,2393.5,2417.75,37121600,2404.95,2355.51,2347.99,2286.79,2217.54,53.98,22.42,28.42,-5.99,2595.8,2361.45,2127.11,85.65
2025-02-06,2415.5,2441.5,2405.5,2441.5,29147600,2428.57,2378.74,2354.53,2289.02,2219.33,55.46,25.23,27.78,-2.55,2602.01,2366.37,2130.72,82.15
2025-02-07,2423.75,2430.0,2392.75,2420.75,25018800,2407.93,2392.26,2358.79,2290.62,2220.91,53.83,25.5,27.33,-1.82,2606.07,2370.77,2135.47,78.94
2025-02-10,2387.5,2391.75,2361.0,2374.0,20314000,2361.43,2394.3,2361.89,2292.01,2222.08,50.25,21.71,26.2,-4.49,2606.96,2373.81,2140.66,76.65
2025-02-12,2373.5,2468.0,2373.0,2464.0,39748400,2450.95,2410.77,2368.07,2294.4,2223.97,56.28,25.63,26.09,-0.45,2611.33,2384.37,2157.4,78.79
2025-02-13,2400.0,2400.5,2336.25,2376.0,53555200,2363.42,2402.46,2369.66,2296.02,2225.12,49.91,21.43,25.16,-3.72,2607.83,2390.62,2173.42,81.36
2025-02-14,2407.5,2432.5,2392.75,2409.25,42745600,2396.49,2396.04,2372.3,2298.24,2226.51,52.12,20.54,24.23,-3.7,2608.11,2396.03,2183.96,80.48
2025-02-17,2400.0,2457.0,2382.5,2451.5,26876400,2438.52,2402.16,2377.05,2301.6,2228.22,54.84,22.95,23.98,-1.02,2608.03,2405.06,2202.08,80.05
2025-02-18,2446.0,2481.5,2423.75,2459.75,27654000,2446.73,2419.22,2382.89,2305.2,2229.97,55.37,25.24,24.23,1.01,2610.52,2412.12,2213.72,78.46
2025-02-19,2437.5,2437.5,2390.0,2413.0,32466000,2400.22,2409.08,2389.31,2307.34,2231.32,51.65,23.03,23.99,-0.96,2608.89,2417.14,2225.4,76.91
2025-02-20,2385.75,2389.5,2357.75,2362.75,23188400,2350.24,2406.44,2393.79,2307.93,2232.26,47.92,17.05,22.6,-5.55,2592.04,2407.46,2222.88,74.45
2025-02-21,2323.0,2367.25,2323.0,2347.5,22483200,2335.07,2394.16,2395.66,2307.42,2233.06,46.82,10.97,20.28,-9.31,2530.85,2390.49,2250.12,72.29
2025-02-25,2250.0,2280.0,2222.0,2247.75,38548000,2235.85,2353.62,2394.77,2305.74,2233.08,40.27,-1.84,15.85,-17.7,2479.91,2370.98,2262.04,75.2
2025-02-26,2202.5,2211.5,2170.25,2184.5,38828800,2172.93,2298.86,2389.47,2304.99,2232.62,36.77,-16.88,9.31,-26.18,2496.72,2359.25,2221.79,74.52
2025-02-27,2205.0,2216.0,2182.5,2202.0,26755600,2190.34,2256.89,2385.09,2304.54,2232.29,38.37,-27.08,2.03,-29.11,2507.39,2354.68,2201.97,72.27
2025-02-28,2115.0,2117.25,2054.25,2068.25,53154000,2057.3,2198.3,2365.63,2300.78,2230.97,31.75,-45.37,-7.45,-37.92,2541.08,2340.68,2140.27,76.83
2025-03-03,2095.0,2097.5,2051.5,2082.5,35290400,2071.47,2145.58,2341.5,2297.82,2229.77,33.08,-58.06,-17.57,-40.48,2560.83,2328.63,2096.43,74.63
2025-03-04,1975.0,1988.25,1952.25,1983.0,50156000,1972.5,2092.91,2315.36,2293.06,2227.85,28.87,-75.23,-29.1,-46.13,2589.35,2310.24,2031.13,77.81
2025-03-05,2002.25,2037.0,1989.25,1999.25,36044000,1988.66,2056.05,2298.61,2288.04,2226.08,30.43,-86.54,-40.59,-45.95,2603.45,2292.11,1980.77,76.86
2025-03-06,2014.25,2054.0,2008.0,2046.5,27045600,2035.66,2025.12,2288.77,2283.98,2224.68,34.89,-90.66,-50.6,-40.06,2603.8,2275.46,1947.12,76.04
2025-03-07,1971.5,2000.25,1966.75,1988.25,31554400,1977.72,2009.2,2274.38,2280.06,2222.88,32.15,-97.48,-59.98,-37.5,2601.03,2254.1,1907.17,75.53
2025-03-10,1998.25,2029.0,1995.75,2016.75,22469200,2006.07,1996.12,2262.13,2277.48,2221.3,34.84,-99.45,-67.87,-31.58,2586.23,2232.97,1879.72,73.8
2025-03-11,1927.5,1961.25,1914.75,1961.25,40330000,1950.87,1991.8,2246.55,2273.92,2219.36,32.17,-104.27,-75.15,-29.11,2574.12,2210.12,1846.12,75.05
2025-03-12,1960.0,1967.25,1937.5,1945.25,25502400,1934.95,1981.05,2229.9,2270.76,2217.33,31.42,-108.12,-81.75,-26.37,2564.62,2188.8,1812.98,71.81
2025-03-13,1982.75,2001.75,1938.75,1939.0,32905600,1928.73,1959.67,2212.3,2267.68,2215.28,31.11,-110.4,-87.48,-22.93,2534.57,2162.69,1790.8,71.46
2025-03-14,1901.5,1971.0,1901.5,1959.0,41186000,1948.63,1953.85,2194.05,2265.0,2213.4,33.34,-109.34,-91.85,-17.49,2513.0,2141.95,1770.89,71.32
2025-03-17,1995.0,2013.75,1990.5,1994.75,23522000,1984.19,1949.47,2176.27,2263.11,2211.8,37.25,-104.43,-94.37,-10.07,2479.1,2121.33,1763.56,70.87
2025-03-18,2026.25,2033.25,1987.5,1991.0,25055200,1980.46,1955.39,2159.18,2261.04,2210.19,37.01,-99.69,-95.43,-4.26,2429.72,2098.43,1767.14,69.31
2025-03-19,1971.0,1979.75,1951.75,1951.75,24930800,1941.42,1956.69,2142.38,2257.51,2208.34,34.45,-97.96,-95.94,-2.02,2369.58,2073.16,1776.74,66.41
2025-03-21,1975.25,2010.0,1975.0,1990.0,29124000,1979.46,1966.83,2123.52,2254.57,2206.77,38.88,-92.45,-95.24,2.79,2309.92,2052.13,1794.33,66.57
2025-03-24,2012.5,2056.25,2011.0,2049.75,31830000,2038.9,1984.89,2110.54,2251.98,2205.63,45.12,-82.34,-92.66,10.32,2255.07,2036.56,1818.04,67.3
2025-03-25,2082.5,2095.75,2047.0,2058.25,28191600,2047.35,1997.52,2096.57,2249.28,2204.56,45.97,-72.8,-88.69,15.89,2192.83,2022.17,1851.52,66.55
2025-03-26,2087.5,2109.5,2060.5,2087.25,26801600,2076.2,2016.67,2082.08,2247.33,2203.7,48.86,-62.2,-83.39,21.19,2156.74,2014.19,1871.64,66.24
2025-03-27,2011.25,2023.25,1990.0,2005.5,33932000,1994.88,2027.36,2064.0,2244.4,2202.31,42.03,-59.67,-78.65,18.98,2127.92,2005.29,1882.66,67.66
