date,open,high,low,close,volume,adj_close,ma5,ma25,ma75,ma200,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,atr14
2024-09-12,1037.0,1043.5,1023.0,1031.0,3271500,958.28,963.67,973.97,973.97,973.97,58.21,-0.87,2.28,-3.15,996.08,974.61,953.14,69.36
2024-09-13,1021.0,1031.0,1018.5,1023.0,2756900,950.84,960.13,972.96,972.96,972.96,55.0,-2.3,1.37,-3.67,996.52,973.03,949.54,69.6
2024-09-17,1025.5,1028.0,1005.5,1019.0,3476700,947.12,955.02,971.89,971.89,971.89,53.42,-3.7,0.35,-4.05,997.76,971.71,945.65,70.14
2024-09-18,1027.0,1029.0,1014.0,1022.0,2284600,949.91,951.4,971.01,971.01,971.01,54.48,-4.53,-0.62,-3.9,998.04,970.4,942.77,70.98
2024-09-19,1030.0,1036.0,1026.0,1030.5,2398500,957.81,952.79,970.86,970.5,970.5,57.43,-4.49,-1.4,-3.1,997.84,969.68,941.53,72.06
2024-09-20,1041.0,1045.0,1032.0,1033.0,4008000,960.13,953.16,970.32,970.12,970.12,58.28,-4.23,-1.96,-2.27,997.7,969.24,940.78,73.14
2024-09-24,1044.5,1044.5,1027.0,1028.0,4102100,955.49,954.09,969.24,969.59,969.59,55.87,-4.35,-2.44,-1.91,995.82,967.76,939.69,73.94
2024-09-25,1025.0,1026.5,1010.0,1017.0,4943100,945.26,953.72,968.11,968.76,968.76,50.86,-5.21,-2.99,-2.21,995.95,966.36,936.77,73.73
2024-09-26,1025.0,1032.5,1018.5,1032.5,4270200,959.67,955.67,967.46,968.45,968.45,56.74,-4.67,-3.33,-1.34,994.99,965.57,936.16,74.7
2024-09-27,1020.0,1022.5,1010.0,1021.5,5136500,968.2,957.75,967.3,968.44,968.44,59.81,-3.52,-3.37,-0.15,994.61,965.35,936.08,73.85
2024-09-30,1000.0,1017.5,999.8,1010.5,4048000,957.77,957.28,966.85,968.11,968.11,54.7,-3.4,-3.37,-0.03,994.14,964.76,935.38,72.1
2024-10-01,1012.5,1023.0,1008.0,1022.5,3534300,969.15,960.01,966.21,968.14,968.14,58.83,-2.37,-3.17,0.8,993.61,964.49,935.38,71.61
2024-10-02,1014.0,1026.5,1013.5,1018.5,3441800,965.36,964.03,965.89,968.06,968.06,56.97,-1.83,-2.91,1.07,990.83,963.45,936.08,70.59
2024-10-03,1029.5,1029.5,1014.0,1016.0,3401200,962.99,964.69,965.4,967.92,967.92,55.78,-1.58,-2.64,1.06,980.68,961.32,941.96,70.13
2024-10-04,1020.5,1022.5,1016.5,1020.5,2570900,967.25,964.5,965.18,967.9,967.9,57.5,-1.03,-2.32,1.29,978.63,960.75,942.86,69.37
2024-10-07,1032.0,1032.5,1022.5,1028.5,4044100,974.83,967.92,965.39,968.08,968.08,60.44,0.02,-1.85,1.87,977.47,960.51,943.54,69.07
2024-10-08,1018.0,1021.0,1010.0,1010.0,4844600,957.3,965.55,964.7,967.8,967.8,51.55,-0.55,-1.59,1.04,976.56,959.95,943.33,67.44
2024-10-09,1017.5,1018.0,1006.0,1009.5,3006300,956.83,963.84,963.53,967.52,967.52,51.33,-1.04,-1.48,0.44,974.74,959.15,943.57,66.96
2024-10-10,1011.0,1013.0,1006.5,1011.5,2650500,958.72,962.99,961.65,967.3,967.3,52.2,-1.25,-1.43,0.18,973.73,958.69,943.64,66.19
2024-10-11,1009.5,1014.0,1006.0,1006.5,2731800,953.98,960.33,960.66,966.97,966.97,49.79,-1.78,-1.5,-0.28,973.62,958.84,944.07,65.41
2024-10-15,1014.5,1015.0,1007.0,1007.0,3089400,954.46,956.26,959.66,966.68,966.68,50.04,-2.14,-1.63,-0.51,973.55,958.65,943.75,65.09
2024-10-16,1007.0,1019.0,1004.0,1013.5,3400900,960.62,956.92,959.34,966.54,966.54,53.28,-1.91,-1.69,-0.22,973.62,959.14,944.67,65.05
2024-10-17,1014.5,1021.0,1011.0,1011.5,2734300,958.72,957.3,958.78,966.36,966.36,52.16,-1.85,-1.72,-0.13,973.12,959.72,946.33,64.72
2024-10-18,1016.0,1018.0,1011.5,1013.5,2284600,960.62,957.68,958.49,966.23,966.23,53.22,-1.64,-1.7,0.07,972.87,960.26,947.64,64.33
2024-10-21,1013.5,1015.0,1005.0,1005.0,2483600,952.56,957.4,958.55,965.93,965.93,48.31,-2.09,-1.78,-0.31,973.01,960.0,946.98,63.62
2024-10-22,1009.0,1012.0,1001.5,1003.5,4260800,951.14,956.73,958.27,965.62,965.62,47.48,-2.54,-1.93,-0.61,973.12,959.55,945.97,63.32
2024-10-23,1005.0,1011.0,1002.0,1002.0,2446000,949.72,954.55,958.22,965.29,965.29,46.62,-2.97,-2.14,-0.83,973.4,959.26,945.11,63.08
2024-10-24,1001.0,1003.5,992.7,1001.0,4597200,948.77,952.56,958.29,964.95,964.95,46.01,-3.35,-2.38,-0.97,972.95,959.43,945.91,62.41
2024-10-25,1000.0,1002.5,993.2,998.9,3443100,946.78,949.79,958.17,964.59,964.59,44.71,-3.77,-2.66,-1.11,973.39,958.79,944.19,61.79
2024-10-28,998.0,1013.5,994.1,1010.0,4046000,957.3,950.74,958.14,964.44,964.44,52.39,-3.22,-2.77,-0.45,972.19,958.24,944.29,62.14
2024-10-29,1014.5,1025.0,1013.0,1025.0,2945400,971.52,954.82,958.6,964.58,964.58,60.41,-1.62,-2.54,0.93,974.03,958.93,943.83,62.54
2024-10-30,1028.5,1031.0,1024.5,1027.0,13101800,973.41,959.56,959.32,964.75,964.75,61.34,-0.19,-2.07,1.88,974.92,959.14,943.37,62.32
2024-10-31,1027.0,1031.5,1021.0,1030.5,3750400,976.73,965.15,960.58,964.97,964.97,62.98,1.19,-1.42,2.61,977.08,959.71,942.34,62.02
2024-11-01,1022.0,1027.5,1014.5,1017.5,2560400,964.41,968.67,960.77,964.96,964.96,53.82,1.28,-0.88,2.16,977.22,959.78,942.35,61.22
2024-11-05,1021.5,1029.0,1013.0,1029.0,2495100,975.31,972.28,961.05,965.14,965.14,59.44,2.21,-0.26,2.47,978.63,960.19,941.74,61.46
2024-11-06,1035.0,1046.5,1029.5,1046.0,4225000,991.42,976.26,962.4,965.6,965.6,66.03,4.19,0.63,3.56,983.15,961.02,938.89,62.15
2024-11-07,1061.5,1084.0,1060.0,1084.0,6331800,1027.44,987.06,964.73,966.67,966.67,75.57,8.57,2.22,6.35,1000.86,964.52,928.19,64.33
2024-11-08,1080.0,1082.0,1057.5,1062.5,3071900,1007.06,993.13,966.4,967.36,967.36,64.52,10.28,3.83,6.45,1007.59,967.03,926.48,63.63
2024-11-11,1061.0,1062.0,1048.0,1053.5,2285600,998.53,999.95,967.82,967.87,967.87,60.54,10.82,5.23,5.59,1011.61,969.02,926.44,63.01
2024-11-12,1056.0,1068.0,1054.0,1065.0,2125800,1009.43,1006.78,969.5,968.56,968.56,63.63,11.99,6.58,5.41,1017.23,971.8,926.36,63.47
2024-11-13,1065.5,1066.0,1053.0,1055.5,3007800,1000.43,1008.58,970.53,969.07,969.07,59.48,12.05,7.67,4.38,1020.43,974.1,927.76,62.98
2024-11-14,1055.0,1069.5,1053.5,1062.0,2676700,1006.59,1004.41,972.5,969.67,969.67,61.34,12.45,8.63,3.82,1024.36,976.39,928.43,63.41
2024-11-15,1032.0,1035.0,1020.5,1020.5,9316200,967.25,996.45,972.92,969.63,969.63,46.64,9.49,8.8,0.69,1024.3,976.82,929.34,60.91
2024-11-18,1015.0,1031.0,1014.0,1022.0,4101500,968.67,990.47,973.31,969.61,969.61,47.13,7.17,8.48,-1.3,1024.28,977.22,930.17,61.11
2024-11-19,1027.5,1034.0,1024.5,1032.5,3202200,978.63,984.31,974.3,969.75,969.75,50.58,6.07,7.99,-1.93,1024.2,978.53,932.85,61.42
2024-11-20,1028.5,1034.0,1020.0,1022.0,2994200,968.67,977.96,974.87,969.73,969.73,47.26,4.34,7.26,-2.92,1023.59,979.4,935.21,60.98
2024-11-21,1020.0,1023.0,1012.0,1012.0,3281600,959.2,968.48,974.81,969.58,969.58,44.28,2.18,6.25,-4.07,1022.97,979.88,936.78,60.51
2024-11-22,1012.0,1018.0,1010.0,1012.0,2644600,959.2,966.87,974.83,969.43,969.43,44.28,0.47,5.09,-4.63,1022.21,980.4,938.59,60.39
2024-11-25,1019.0,1021.5,1007.0,1007.0,10442100,954.46,964.03,974.59,969.21,969.21,42.72,-1.26,3.82,-5.08,1021.48,980.78,940.09,60.52
2024-11-26,1010.0,1013.5,1006.5,1012.5,2976000,959.67,960.24,974.87,969.08,969.08,45.02,-2.19,2.62,-4.81,1021.33,980.9,940.47,60.42
2024-11-27,1014.0,1015.0,1003.0,1007.0,3657800,954.46,957.4,975.0,968.88,968.88,43.16,-3.3,1.44,-4.74,1021.93,980.05,938.17,60.05
2024-11-28,1006.0,1015.0,1003.5,1014.5,2040500,961.57,957.87,975.48,968.78,968.78,46.41,-3.57,0.43,-4.0,1022.03,979.46,936.89,60.09
2024-11-29,1014.5,1017.0,1010.0,1010.0,2122400,957.3,957.49,975.82,968.62,968.62,44.75,-4.08,-0.47,-3.61,1022.13,978.48,934.84,59.76
2024-12-02,1015.5,1020.0,1011.5,1020.0,2972000,966.78,959.96,976.62,968.6,968.6,49.1,-3.68,-1.11,-2.57,1022.11,978.6,935.1,59.97
2024-12-03,1019.0,1031.5,1018.0,1031.0,3903700,977.2,963.46,977.41,968.81,968.71,53.44,-2.49,-1.39,-1.1,1022.18,978.7,935.21,60.31
2024-12-04,1027.0,1029.5,1018.5,1018.5,2583600,965.36,965.64,977.17,968.7,968.67,48.39,-2.47,-1.6,-0.87,1020.84,977.39,933.95,59.73
2024-12-05,1022.0,1024.0,1015.0,1020.0,2567300,966.78,966.68,976.9,968.49,968.64,49.02,-2.32,-1.75,-0.57,1011.41,974.36,937.32,59.66
2024-12-06,1022.5,1023.5,1014.0,1015.5,1871000,962.51,967.73,976.33,968.34,968.57,47.17,-2.51,-1.9,-0.61,1006.29,972.13,937.98,59.45
2024-12-09,1018.5,1020.0,1012.0,1013.5,2214300,960.62,966.49,976.18,968.14,968.47,46.34,-2.79,-2.08,-0.71,1002.48,970.24,938.0,59.31
2024-12-10,1020.0,1022.5,1011.0,1013.5,2655200,960.62,963.18,975.59,967.98,968.37,46.34,-2.97,-2.26,-0.71,994.76,967.8,940.84,59.49
2024-12-11,1016.0,1019.0,1013.0,1018.0,2856800,964.88,963.08,974.53,967.93,968.33,48.7,-2.74,-2.35,-0.39,988.45,966.02,943.59,59.41
2024-12-12,1022.0,1026.5,1018.5,1019.5,2822600,966.3,962.99,972.09,967.67,968.3,49.5,-2.41,-2.36,-0.05,976.56,964.01,951.45,59.57
2024-12-13,1015.0,1024.5,1015.0,1022.5,2745600,969.15,964.31,970.57,967.62,968.31,51.14,-1.91,-2.27,0.37,976.78,964.1,951.42,59.47
2024-12-16,1024.0,1026.0,1012.5,1012.5,3164100,959.67,964.12,969.02,967.41,968.21,45.81,-2.24,-2.27,0.03,976.29,963.65,951.01,59.28
2024-12-17,1016.5,1024.5,1005.5,1005.5,4092000,953.03,962.61,966.76,967.15,968.03,42.47,-3.01,-2.41,-0.59,973.81,962.37,950.93,59.68
2024-12-18,1006.0,1009.0,1004.5,1006.5,2157100,953.98,960.43,964.9,966.94,967.87,43.11,-3.5,-2.63,-0.87,973.25,961.64,950.02,59.41
2024-12-19,1004.0,1012.5,1002.5,1006.5,2733600,953.98,957.96,962.8,966.67,967.71,43.11,-3.84,-2.87,-0.97,973.43,961.38,949.33,59.35
2024-12-20,1010.0,1015.0,1004.5,1004.5,3141000,952.09,954.55,962.19,966.21,967.54,42.03,-4.22,-3.14,-1.08,973.71,961.02,948.33,59.47
2024-12-23,1005.0,1010.0,1001.5,1010.0,2544700,957.3,954.08,961.74,965.57,967.43,46.04,-4.05,-3.32,-0.73,973.62,961.16,948.71,59.36
2024-12-24,1013.0,1020.0,1010.0,1020.0,2158000,966.78,956.83,961.26,965.41,967.42,52.47,-3.12,-3.28,0.17,974.18,961.52,948.85,59.6
2024-12-25,1024.0,1024.0,1013.0,1024.0,1936700,970.57,960.14,961.34,965.29,967.45,54.79,-2.05,-3.04,0.99,975.14,962.32,949.51,59.43
2024-12-26,1023.0,1030.0,1023.0,1030.0,3134600,976.26,964.6,962.02,965.39,967.55,58.09,-0.73,-2.58,1.84,977.23,963.06,948.89,59.43
2024-12-27,1036.5,1043.0,1034.5,1042.5,3706700,988.1,971.8,963.18,965.6,967.77,63.99,1.25,-1.81,3.06,982.21,964.6,946.99,59.95
2024-12-30,1046.0,1054.0,1042.0,1042.0,3524200,987.63,977.87,964.5,965.86,967.97,63.61,2.75,-0.9,3.65,985.91,965.64,945.37,60.37
2025-01-06,1045.0,1046.5,1031.0,1043.5,4702600,989.05,982.32,965.68,966.37,968.19,64.31,4.01,0.08,3.93,988.42,966.23,944.04,60.27
2025-01-07,1035.0,1040.5,1030.0,1033.0,4722900,979.1,984.03,966.66,966.65,968.31,56.21,4.16,0.9,3.26,989.8,966.92,944.04,59.64
2025-01-08,1030.5,1036.5,1027.0,1027.5,2822300,973.89,983.55,967.16,966.95,968.36,52.48,3.81,1.48,2.33,990.36,967.28,944.2,59.48
2025-01-09,1027.5,1028.0,1018.5,1018.5,2458900,965.36,979.01,967.48,967.2,968.33,46.99,2.81,1.75,1.07,990.41,967.42,944.42,59.09
2025-01-10,1017.5,1020.5,1010.0,1010.5,3122800,957.77,973.03,967.12,967.3,968.23,42.7,1.4,1.68,-0.28,990.47,967.28,944.08,58.81
2025-01-14,1012.0,1014.0,1004.5,1006.0,4026400,953.51,965.93,966.17,967.24,968.08,40.47,-0.07,1.33,-1.4,990.72,966.92,943.12,58.63
2025-01-15,1012.0,1013.0,1007.0,1010.0,2407900,957.3,961.57,965.85,967.21,967.98,43.31,-0.92,0.88,-1.8,990.7,966.54,942.38,58.69
2025-01-16,1014.0,1016.5,1007.5,1009.5,2894900,956.83,958.15,965.45,967.22,967.87,43.03,-1.61,0.38,-1.99,990.6,966.07,941.54,58.73
2025-01-17,1008.5,1010.5,1002.0,1009.0,3142100,956.35,956.35,965.2,967.37,967.76,42.74,-2.17,-0.13,-2.04,990.27,965.43,940.59,58.36
2025-01-20,1015.5,1023.0,1011.5,1023.0,2579500,969.62,958.72,965.56,967.5,967.78,52.5,-1.52,-0.41,-1.12,990.68,965.92,941.17,58.96
2025-01-21,1028.0,1028.0,1018.0,1021.0,1977400,967.73,961.57,965.85,967.5,967.77,51.17,-1.15,-0.56,-0.6,990.7,966.66,942.62,58.92
2025-01-22,1024.0,1026.0,1015.5,1016.5,2537400,963.46,962.8,965.79,967.57,967.73,48.18,-1.19,-0.68,-0.51,990.53,967.13,943.74,58.87
2025-01-23,1018.0,1023.5,1015.0,1021.0,2219700,967.73,964.98,965.85,967.55,967.73,51.24,-0.86,-0.72,-0.14,990.42,967.82,945.22,58.95
2025-01-24,1027.0,1027.5,1018.5,1019.0,2884200,965.83,966.87,965.72,967.56,967.72,49.83,-0.75,-0.72,-0.03,989.96,968.51,947.06,59.01
2025-01-27,1026.5,1033.5,1025.5,1033.0,3157700,979.1,968.77,966.49,967.78,967.82,58.45,0.41,-0.5,0.9,990.87,969.6,948.32,59.63
2025-01-28,1031.0,1039.0,1028.5,1034.5,2682600,980.52,971.33,967.59,967.95,967.93,59.26,1.42,-0.11,1.54,992.04,970.29,948.54,59.65
2025-01-29,1034.5,1038.0,1033.0,1033.5,2099000,979.57,974.55,968.62,968.02,968.04,58.44,2.12,0.33,1.79,992.86,970.74,948.61,59.49
2025-01-30,1031.5,1036.5,1029.0,1036.5,1837500,982.42,977.49,969.75,968.35,968.17,60.21,2.88,0.84,2.04,993.63,971.04,948.45,59.31
2025-01-31,1032.0,1037.0,1028.0,1034.5,3301300,980.52,980.43,970.89,968.67,968.27,58.42,3.28,1.33,1.95,992.33,970.66,949.0,58.97
2025-02-03,1030.0,1037.0,1025.0,1028.5,4045700,974.83,979.57,971.59,968.88,968.33,53.31,3.11,1.69,1.42,990.37,970.02,949.68,58.79
2025-02-04,1036.0,1041.0,1022.5,1022.5,3787500,969.15,977.3,971.69,969.08,968.34,48.73,2.49,1.85,0.64,987.4,969.03,950.66,59.32
2025-02-05,1023.0,1027.0,1016.0,1020.5,3028100,967.25,974.83,971.56,969.25,968.33,47.27,1.82,1.84,-0.02,986.23,968.44,950.65,59.22
2025-02-06,1023.5,1029.5,1020.0,1020.0,2269100,966.78,971.71,971.18,969.34,968.32,46.89,1.23,1.72,-0.48,985.71,968.08,950.46,59.43
2025-02-07,1020.5,1022.0,1016.0,1017.0,1977800,963.93,968.39,970.21,969.41,968.28,44.58,0.54,1.48,-0.95,985.69,968.01,950.33,59.13
2025-02-10,1020.5,1022.0,1014.0,1014.5,2334800,961.57,965.74,969.17,969.42,968.22,42.7,-0.2,1.14,-1.35,985.51,968.2,950.89,59.06
2025-02-12,1016.5,1017.5,1012.5,1015.5,2749500,962.51,964.41,968.11,969.55,968.18,43.72,-0.71,0.77,-1.48,984.84,968.65,952.46,58.83
2025-02-13,1021.0,1028.0,1019.0,1026.0,3147500,972.47,965.45,967.84,969.84,968.21,53.19,-0.3,0.56,-0.86,984.81,969.41,954.01,59.31
2025-02-14,1026.0,1028.0,1019.5,1021.5,2777800,968.2,965.74,967.61,970.08,968.21,49.36,-0.32,0.38,-0.7,984.28,969.98,955.68,59.04
2025-02-17,1015.0,1015.0,1003.5,1003.5,7471900,951.14,963.18,967.04,970.11,968.07,37.67,-1.69,-0.03,-1.66,985.14,969.72,954.29,58.16
2025-02-18,1007.0,1011.0,1003.0,1008.0,4195800,955.4,961.94,966.95,970.23,967.97,41.4,-2.4,-0.5,-1.9,985.65,969.01,952.36,58.29
2025-02-19,1010.0,1013.0,1003.0,1003.0,4325700,950.67,959.58,966.84,970.14,967.83,38.64,-3.31,-1.07,-2.25,986.62,968.15,949.69,58.24
2025-02-20,1005.0,1005.5,1000.0,1003.0,5150900,950.67,955.22,966.57,969.86,967.7,38.64,-3.99,-1.65,-2.34,987.41,967.51,947.61,57.99
2025-02-21,1001.0,1008.5,1001.0,1004.5,4182400,952.09,951.99,966.38,969.58,967.58,40.03,-4.36,-2.19,-2.17,987.74,966.73,945.73,57.98
2025-02-25,1005.0,1011.5,1004.0,1009.0,5178800,956.35,953.04,966.38,969.31,967.49,44.13,-4.26,-2.61,-1.65,987.74,966.26,944.77,58.08
2025-02-26,1012.5,1012.5,1001.0,1007.5,4263400,954.93,952.94,965.79,969.18,967.39,43.08,-4.25,-2.93,-1.31,986.23,965.05,943.87,57.95
2025-02-27,1010.0,1021.0,1009.0,1021.0,4131900,967.73,956.35,965.79,969.08,967.4,53.82,-3.17,-2.98,-0.19,984.42,964.41,944.4,58.53
2025-02-28,1021.0,1023.5,1008.0,1010.0,5731100,957.3,957.68,965.55,968.62,967.32,46.17,-3.12,-3.01,-0.11,982.26,963.3,944.33,58.33
2025-03-03,1014.5,1018.0,1009.5,1018.0,4553800,964.88,960.24,965.43,967.79,967.3,51.56,-2.44,-2.89,0.46,979.27,962.42,945.57,58.5
2025-03-04,1016.0,1023.5,1011.5,1018.5,4621900,965.36,962.04,965.41,967.23,967.29,51.89,-1.84,-2.68,0.84,976.42,961.66,946.9,58.51
2025-03-05,1018.5,1021.0,1013.0,1018.5,3075300,965.36,964.13,964.86,966.79,967.27,51.89,-1.35,-2.42,1.07,974.79,961.19,947.59,58.3
2025-03-06,1024.0,1025.5,1017.5,1020.5,3487100,967.25,964.03,964.33,966.23,967.27,53.33,-0.8,-2.09,1.29,974.49,961.09,947.69,58.43
2025-03-07,1017.0,1023.0,1014.0,1021.0,3426300,967.73,966.12,963.86,965.79,967.28,53.71,-0.32,-1.74,1.42,974.56,961.12,947.67,58.24
2025-03-10,1025.0,1025.0,1013.5,1016.0,3029100,962.99,965.74,963.08,965.21,967.24,49.43,-0.32,-1.45,1.13,974.15,960.93,947.7,58.17
2025-03-11,1020.0,1029.5,1011.0,1027.5,8789400,973.89,967.44,962.82,965.3,967.29,57.77,0.55,-1.05,1.61,975.77,961.42,947.08,58.77
2025-03-12,1025.0,1027.5,1018.0,1024.5,4500200,971.04,968.58,962.67,965.33,967.32,55.21,1.0,-0.64,1.65,976.84,961.9,946.95,58.4
2025-03-13,1027.5,1030.5,1023.0,1027.0,3261400,973.41,969.81,962.84,965.26,967.36,56.92,1.53,-0.21,1.74,978.21,962.44,946.68,58.48
2025-03-14,1025.5,1031.5,1023.0,1030.0,3049800,976.26,971.52,963.2,965.36,967.43,58.95,2.16,0.27,1.89,978.96,962.63,946.31,58.45
2025-03-17,1034.0,1036.5,1031.0,1035.0,3520100,981.0,975.12,963.77,965.65,967.52,62.15,3.0,0.81,2.19,981.33,963.27,945.21,58.58
2025-03-18,1043.0,1052.0,1040.5,1046.5,4205600,991.9,978.72,964.88,966.09,967.69,68.27,4.5,1.55,2.95,986.38,965.31,944.24,59.46
2025-03-19,1047.0,1053.5,1040.0,1051.0,3650700,996.16,983.75,966.27,966.65,967.89,70.29,5.96,2.43,3.53,991.8,967.35,942.89,59.62
2025-03-21,1050.0,1054.5,1048.5,1051.5,5058400,996.63,988.39,967.63,967.14,968.08,70.51,7.07,3.36,3.71,995.97,969.65,943.33,59.52
2025-03-24,1052.0,1052.0,1040.0,1046.0,3171900,991.42,991.42,968.39,967.63,968.24,64.71,7.45,4.18,3.27,998.12,971.68,945.25,59.23
2025-03-25,1049.5,1049.5,1040.0,1041.0,4226000,986.68,992.56,969.13,967.97,968.37,59.88,7.28,4.8,2.48,999.01,973.41,947.82,59.15
2025-03-26,1045.0,1049.0,1040.5,1046.0,3836900,991.42,992.46,970.74,968.42,968.52,62.86,7.45,5.33,2.12,1000.65,975.17,949.68,59.37
2025-03-27,1046.5,1054.5,1044.0,1054.5,4129800,999.48,993.13,972.5,968.86,968.73,67.32,8.13,5.89,2.24,1003.2,977.39,951.59,59.64
2025-03-28,1027.0,1034.0,1022.5,1028.0,4149700,993.2,992.44,974.21,969.07,968.89,61.16,8.08,6.33,1.75,1004.95,978.67,952.38,57.84
2025-03-31,1012.0,1016.0,1005.5,1007.5,6429700,973.39,988.83,975.11,969.18,968.92,46.67,6.36,6.33,0.03,1004.02,979.47,954.93,55.34
2025-04-01,1027.5,1028.0,1013.0,1014.5,5251400,980.16,987.53,976.24,969.36,968.99,50.95,5.48,6.16,-0.68,1003.85,980.24,956.62,55.29
2025-04-02,1021.0,1021.0,1005.0,1006.0,4556300,971.94,983.63,976.86,969.48,969.01,46.11,4.08,5.75,-1.67,1003.52,980.57,957.62,54.26
2025-04-03,999.8,1005.0,992.5,1002.5,12449500,968.56,977.45,977.41,969.59,969.01,44.25,2.66,5.13,-2.47,1003.29,980.73,958.16,52.74
2025-04-04,994.4,1002.0,947.5,961.2,16276200,928.66,964.54,975.84,969.16,968.75,29.25,-1.66,3.77,-5.43,1010.42,978.8,947.17,52.87
2025-04-07,888.8,925.1,870.6,905.3,15713200,874.65,944.79,972.54,967.96,968.15,19.58,-9.34,1.15,-10.49,1029.44,974.14,918.84,53.24
2025-04-08,938.9,958.9,935.5,949.1,8752800,916.97,932.16,970.62,967.3,967.83,37.12,-11.87,-1.45,-10.42,1032.39,971.84,911.29,55.45
2025-04-09,945.0,946.0,915.5,925.4,7640300,894.07,916.58,967.77,966.3,967.36,32.94,-15.55,-4.27,-11.27,1037.21,967.85,898.49,53.67
2025-04-10,959.2,969.2,952.4,961.7,9478900,929.14,908.7,966.32,965.89,967.12,43.46,-15.45,-6.51,-8.94,1037.11,965.75,894.4,55.2
2025-04-11,932.9,951.1,926.3,946.1,5310400,914.07,905.78,964.19,965.37,966.79,40.52,-16.4,-8.49,-7.92,1037.48,962.79,888.1,53.03
2025-04-14,958.0,958.8,950.2,952.2,3760900,919.96,914.84,962.28,964.92,966.51,42.16,-16.49,-10.09,-6.4,1036.64,959.97,883.31,52.44
2025-04-15,955.6,958.8,946.5,948.1,5088900,916.0,914.65,960.4,964.41,966.2,41.33,-16.69,-11.41,-5.28,1035.04,956.72,878.41,51.47
2025-04-16,949.0,956.5,946.7,956.5,3006000,924.12,920.66,958.41,964.04,965.94,43.77,-16.01,-12.33,-3.68,1031.13,953.33,875.54,50.68
