date,open,high,low,close,volume,adj_close,ma5,ma25,ma75,ma200,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,atr14,week52_high,week52_high_confidence
2024-10-03,2108.5,2123.0,2067.0,2083.5,9648400,1923.63,1848.2,1842.16,1865.68,1865.68,59.59,-13.44,-34.32,20.88,1927.41,1801.46,1675.51,161.64,2198.0,partial
2024-10-04,2170.0,2184.0,2135.5,2166.0,12309200,1999.8,1886.7,1842.27,1870.01,1870.01,67.07,0.58,-27.34,27.92,1957.53,1807.65,1657.77,168.69,2198.0,partial
2024-10-07,2205.0,2215.0,2161.0,2165.5,9957700,1999.34,1928.71,1842.29,1874.05,1874.05,66.99,11.52,-19.57,31.09,1983.52,1813.9,1644.28,172.01,2215.0,partial
2024-10-08,2200.0,2214.0,2159.0,2173.0,11040700,2006.26,1965.92,1842.42,1878.06,1878.06,67.62,20.52,-11.55,32.07,2011.21,1822.14,1633.07,175.06,2215.0,partial
2024-10-09,2133.5,2147.5,2096.5,2107.0,9000300,1945.33,1974.87,1839.6,1880.03,1880.03,57.25,22.47,-4.75,27.21,2025.51,1829.32,1633.12,172.64,2215.0,partial
2024-10-10,2121.0,2128.0,2099.5,2109.0,4363000,1947.17,1979.58,1837.08,1881.95,1881.95,57.46,23.89,0.98,22.91,2038.89,1837.9,1636.92,173.36,2215.0,partial
2024-10-11,2131.0,2134.0,2094.0,2100.0,4593300,1938.86,1967.39,1839.59,1883.53,1883.53,56.1,24.06,5.6,18.47,2044.32,1850.14,1655.96,174.32,2215.0,partial
2024-10-15,2030.0,2056.0,2022.5,2031.5,9543200,1875.62,1942.65,1839.65,1883.32,1883.32,47.02,18.88,8.25,10.63,2042.4,1858.15,1673.9,170.24,2215.0,partial
2024-10-16,2021.0,2040.0,2005.0,2029.0,6684300,1873.31,1916.06,1840.92,1883.06,1883.06,46.72,14.43,9.49,4.94,2039.23,1865.65,1692.06,169.82,2215.0,partial
2024-10-17,2042.5,2051.0,2017.0,2017.5,7561400,1862.69,1899.53,1843.36,1882.53,1882.53,45.3,9.92,9.58,0.35,2031.11,1873.43,1715.74,170.38,2215.0,partial
2024-10-18,2033.5,2034.0,2001.5,2003.0,5629400,1849.31,1879.96,1846.32,1881.7,1881.7,43.51,5.21,8.7,-3.49,2025.7,1878.58,1731.45,170.45,2215.0,partial
2024-10-21,2009.5,2018.0,1997.5,1999.0,5268000,1845.61,1861.31,1852.37,1880.82,1880.82,43.0,1.17,7.2,-6.03,2020.47,1882.91,1745.36,170.32,2215.0,partial
2024-10-22,2000.0,2009.0,1982.5,1995.0,5425900,1841.92,1854.57,1857.43,1879.9,1879.9,42.47,-2.31,5.3,-7.6,2018.04,1885.38,1752.72,169.83,2215.0,partial
2024-10-23,1998.0,2009.0,1988.5,1989.0,5405500,1836.38,1847.18,1861.96,1878.88,1878.88,41.64,-5.45,3.15,-8.59,2017.47,1886.17,1754.87,169.63,2215.0,partial
2024-10-24,1978.0,1995.0,1969.5,1989.5,4601200,1836.84,1842.01,1867.14,1877.93,1877.93,41.74,-7.81,0.96,-8.76,2017.29,1886.47,1755.65,168.84,2215.0,partial
2024-10-25,1986.0,1997.0,1963.5,1974.0,5476700,1822.53,1836.66,1870.19,1876.7,1876.7,39.43,-10.71,-1.38,-9.33,2017.59,1886.1,1754.6,168.22,2215.0,partial
2024-10-28,1920.0,1974.0,1916.0,1961.5,8795900,1810.99,1829.73,1872.28,1875.27,1875.27,37.62,-13.78,-3.86,-9.92,2017.34,1886.28,1755.22,167.03,2215.0,partial
2024-10-29,1960.0,1992.5,1959.5,1988.0,4895600,1835.46,1828.44,1873.99,1874.42,1874.42,43.54,-14.08,-5.9,-8.18,2014.25,1888.59,1762.93,168.06,2215.0,partial
2024-10-30,1994.5,2011.5,1991.0,1999.0,6480500,1845.61,1830.29,1874.99,1873.82,1873.82,45.83,-13.34,-7.39,-5.95,2013.23,1889.86,1766.49,168.63,2215.0,partial
2024-10-31,2007.0,2015.0,1995.0,2013.5,5464900,1859.0,1834.72,1876.12,1873.52,1873.52,48.79,-11.55,-8.22,-3.32,2011.76,1887.78,1763.81,168.69,2215.0,partial
2024-11-01,2020.0,2037.0,2002.0,2008.5,5428800,1854.39,1841.09,1877.1,1873.14,1873.14,47.82,-10.37,-8.65,-1.72,2007.96,1884.32,1760.68,169.35,2215.0,partial
2024-11-05,2040.0,2045.5,2017.0,2017.0,4234800,1862.23,1851.34,1879.29,1872.92,1872.92,49.65,-8.71,-8.66,-0.05,1989.38,1877.44,1765.51,170.91,2215.0,partial
2024-11-06,2015.0,2054.0,2013.0,2020.0,6570700,1865.0,1857.25,1882.32,1872.77,1872.77,50.31,-7.09,-8.35,1.26,1967.72,1870.73,1773.73,172.4,2215.0,partial
2024-11-07,2043.5,2072.5,2032.5,2047.5,6346400,1890.39,1866.2,1885.13,1873.1,1873.1,56.02,-3.71,-7.42,3.71,1940.28,1864.93,1789.59,174.9,2215.0,partial
2024-11-08,2047.5,2058.5,2004.5,2006.5,7132700,1852.54,1864.91,1883.21,1872.72,1872.72,47.29,-4.04,-6.75,2.7,1926.09,1860.29,1794.5,174.42,2215.0,partial
2024-11-11,2008.5,2027.0,1996.5,2008.0,5822500,1853.92,1864.82,1880.42,1872.38,1872.38,47.61,-4.15,-6.23,2.08,1907.98,1855.63,1803.28,174.42,2215.0,partial
2024-11-12,2010.0,2067.0,2003.5,2036.0,10223400,1879.78,1868.33,1875.62,1872.51,1872.51,53.34,-2.12,-5.4,3.29,1890.58,1852.68,1814.77,177.18,2215.0,partial
2024-11-13,2026.0,2045.5,2008.5,2029.0,10062700,1873.31,1869.99,1870.58,1872.53,1872.53,51.81,-1.02,-4.53,3.51,1890.2,1852.56,1814.92,176.36,2215.0,partial
2024-11-14,2020.0,2034.0,2000.0,2000.0,7345900,1846.54,1861.22,1864.19,1872.08,1872.08,45.96,-2.28,-4.08,1.8,1887.7,1851.22,1814.75,175.24,2215.0,partial
2024-11-15,2014.5,2054.5,2005.0,2040.5,6607800,1883.93,1867.5,1861.73,1872.28,1872.28,53.81,-0.26,-3.32,3.05,1891.19,1852.28,1813.38,177.58,2215.0,partial
2024-11-18,2023.0,2042.0,2012.0,2040.5,5021900,1883.93,1873.5,1859.2,1872.47,1872.47,53.81,1.32,-2.39,3.71,1895.25,1854.02,1812.78,176.19,2215.0,partial
2024-11-19,2070.0,2074.0,2044.0,2054.0,5164900,1896.39,1876.82,1857.5,1872.87,1872.87,56.27,3.54,-1.2,4.74,1901.49,1856.55,1811.62,177.18,2215.0,partial
2024-11-20,2039.0,2055.0,2016.5,2020.0,6306900,1865.0,1875.16,1857.08,1872.74,1872.74,49.17,2.74,-0.41,3.15,1902.27,1857.71,1813.15,175.85,2215.0,partial
2024-11-21,1980.5,1990.5,1971.5,1980.0,14007500,1828.07,1871.46,1855.27,1872.03,1872.03,42.4,-0.87,-0.51,-0.37,1902.78,1857.29,1811.8,172.26,2215.0,partial
2024-11-22,1983.0,2018.0,1978.5,2005.0,10617000,1851.15,1864.91,1854.81,1871.7,1871.7,47.29,-1.85,-0.77,-1.07,1902.63,1858.01,1813.38,173.52,2215.0,partial
2024-11-25,2020.0,2022.5,2008.5,2018.5,12121000,1863.62,1860.85,1855.38,1871.58,1871.58,49.77,-1.6,-0.94,-0.66,1901.64,1860.06,1818.48,173.36,2215.0,partial
2024-11-26,2009.5,2010.0,1965.0,1976.0,8752000,1824.38,1846.44,1854.53,1870.86,1870.86,42.92,-4.51,-1.65,-2.86,1899.46,1860.73,1822.0,171.44,2215.0,partial
2024-11-27,1972.0,1973.5,1943.5,1948.5,7193000,1798.99,1833.24,1852.81,1869.79,1869.79,39.17,-8.77,-3.08,-5.69,1904.97,1858.91,1812.85,169.84,2215.0,partial
2024-11-28,1948.5,1985.0,1948.5,1971.5,4886100,1820.22,1831.67,1852.17,1869.06,1869.06,43.61,-10.31,-4.52,-5.79,1906.42,1857.64,1808.86,171.0,2215.0,partial
2024-11-29,1971.5,1987.5,1964.5,1974.0,4618900,1822.53,1825.95,1851.6,1868.39,1868.39,44.09,-11.22,-5.86,-5.36,1906.92,1855.82,1804.71,170.73,2215.0,partial
2024-12-02,1974.0,1996.0,1973.0,1991.5,3805000,1838.69,1820.96,1852.24,1867.96,1867.96,47.45,-10.51,-6.79,-3.72,1906.68,1855.03,1803.38,170.93,2215.0,partial
2024-12-03,1980.5,2001.5,1980.5,1985.5,5744300,1833.15,1822.72,1853.13,1867.47,1867.47,46.42,-10.28,-7.49,-2.79,1905.97,1853.58,1801.19,170.35,2215.0,partial
2024-12-04,2007.0,2011.0,1986.0,1999.0,5285800,1845.61,1832.04,1853.53,1867.17,1867.17,49.09,-8.99,-7.79,-1.2,1904.83,1852.61,1800.38,170.88,2215.0,partial
2024-12-05,1982.0,1997.0,1982.0,1992.0,4917300,1839.15,1835.83,1853.28,1866.79,1866.79,47.76,-8.39,-7.91,-0.48,1899.56,1850.04,1800.53,169.49,2215.0,partial
2024-12-06,1987.0,1996.5,1982.0,1993.0,4407300,1840.07,1839.33,1852.52,1866.42,1866.42,47.98,-7.75,-7.88,0.13,1899.11,1849.42,1799.73,168.62,2215.0,partial
2024-12-09,1991.5,1996.5,1963.0,1975.5,6147400,1823.92,1836.38,1851.3,1865.86,1865.86,44.49,-8.45,-7.99,-0.46,1898.78,1847.92,1797.07,167.75,2215.0,partial
2024-12-10,2006.0,2012.5,1982.0,1982.0,5844800,1829.92,1835.73,1850.01,1863.96,1865.39,46.06,-8.42,-8.08,-0.34,1894.65,1845.43,1796.2,169.24,2215.0,partial
2024-12-11,1980.5,1984.5,1968.0,1970.0,5987000,1818.84,1830.38,1848.16,1861.97,1864.78,43.61,-9.19,-8.3,-0.89,1891.48,1842.7,1793.93,168.19,2215.0,partial
2024-12-12,1982.5,1991.0,1974.5,1981.5,6607800,1829.46,1828.44,1845.72,1860.07,1864.33,46.54,-8.84,-8.41,-0.43,1890.93,1841.85,1792.77,168.48,2215.0,partial
2024-12-13,1970.0,1982.5,1958.0,1963.0,7379800,1812.38,1822.9,1844.12,1857.83,1863.67,42.7,-9.82,-8.69,-1.13,1884.93,1838.27,1791.62,167.37,2215.0,partial
2024-12-16,1967.0,1967.0,1946.5,1956.0,6958700,1805.91,1819.3,1842.2,1854.93,1862.95,41.31,-11.0,-9.15,-1.85,1878.06,1834.37,1790.68,166.46,2215.0,partial
2024-12-17,1956.0,1961.5,1933.0,1933.0,7054800,1784.68,1810.25,1838.39,1852.1,1861.98,37.04,-13.49,-10.02,-3.47,1867.63,1828.79,1789.95,165.69,2215.0,partial
2024-12-18,1934.0,1960.0,1933.0,1940.0,5251800,1791.14,1804.71,1835.11,1849.33,1861.12,39.1,-14.77,-10.97,-3.8,1863.5,1825.09,1786.69,166.37,2215.0,partial
2024-12-19,1930.0,1943.5,1923.5,1933.5,6659800,1785.14,1795.85,1832.65,1846.42,1860.2,37.86,-16.09,-11.99,-4.09,1865.07,1822.95,1780.83,165.37,2215.0,partial
2024-12-20,1948.0,1956.0,1936.5,1941.5,8662100,1792.53,1791.88,1828.99,1843.44,1859.4,40.37,-16.35,-12.86,-3.48,1862.04,1820.02,1778.0,165.77,2215.0,partial
2024-12-23,1945.0,1963.5,1936.5,1960.5,5097800,1810.07,1792.71,1826.04,1840.78,1858.82,45.95,-14.96,-13.28,-1.68,1854.44,1817.34,1780.24,166.14,2215.0,partial
2024-12-24,1967.0,1976.5,1960.0,1972.0,4606300,1820.69,1799.91,1823.01,1840.04,1858.37,49.05,-12.86,-13.2,0.34,1854.15,1817.15,1780.16,166.16,2215.0,partial
2024-12-25,1988.0,1992.5,1971.5,1988.0,6055700,1835.46,1808.78,1821.83,1839.52,1858.11,53.09,-9.89,-12.54,2.65,1855.81,1818.98,1782.15,166.56,2215.0,partial
2024-12-26,1990.5,1996.0,1984.5,1988.0,10809100,1835.46,1818.84,1822.13,1839.44,1857.85,53.09,-7.45,-11.52,4.07,1857.27,1819.74,1782.21,166.13,2215.0,partial
2024-12-27,1945.0,1967.0,1944.0,1963.5,7373000,1852.92,1830.92,1822.2,1840.12,1857.8,57.69,-4.06,-10.03,5.97,1861.48,1821.26,1781.04,163.66,2215.0,partial
2024-12-30,1970.0,1983.5,1963.0,1970.5,5882600,1859.52,1840.81,1822.03,1841.24,1857.82,59.32,-0.83,-8.19,7.36,1865.26,1822.3,1779.34,161.3,2215.0,partial
2025-01-06,1990.0,2005.0,1984.5,2004.5,11781800,1891.61,1854.99,1824.72,1843.88,1858.19,66.12,4.27,-5.7,9.97,1877.65,1825.22,1772.8,160.17,2215.0,partial
2025-01-07,1999.0,2000.0,1966.0,1984.5,7903900,1872.73,1862.45,1827.67,1845.97,1858.35,59.79,6.71,-3.21,9.92,1882.34,1826.58,1770.82,156.47,2215.0,partial
2025-01-08,1982.5,2001.0,1965.5,1993.5,8022700,1881.23,1871.6,1830.11,1848.08,1858.59,61.57,9.22,-0.73,9.95,1889.16,1828.68,1768.21,154.46,2215.0,partial
2025-01-09,1983.0,1984.0,1955.0,1958.0,5745900,1847.73,1870.56,1831.12,1849.95,1858.48,51.81,8.42,1.1,7.31,1889.92,1829.07,1768.21,150.76,2215.0,partial
2025-01-10,1958.0,1966.5,1950.0,1950.0,4009800,1840.18,1866.7,1831.18,1851.2,1858.28,49.89,7.08,2.3,4.79,1890.87,1829.88,1768.89,148.48,2215.0,partial
2025-01-14,1998.5,2014.5,1971.5,1977.5,11519300,1866.13,1861.6,1832.5,1852.64,1858.37,55.93,8.03,3.44,4.59,1894.7,1831.69,1768.68,150.32,2215.0,partial
2025-01-15,1989.0,1995.0,1975.5,1990.5,4675700,1878.4,1862.73,1833.81,1853.78,1858.57,58.48,9.66,4.69,4.97,1900.53,1834.67,1768.81,148.79,2215.0,partial
2025-01-16,1992.5,2005.5,1984.0,1990.5,8491800,1878.4,1862.17,1835.38,1854.55,1858.77,58.48,10.82,5.91,4.91,1905.6,1837.12,1768.63,147.24,2215.0,partial
2025-01-17,1965.0,1971.0,1938.5,1971.0,5759900,1859.99,1864.62,1836.18,1854.94,1858.79,53.13,10.15,6.76,3.39,1907.69,1839.5,1771.3,143.34,2215.0,partial
2025-01-20,1965.0,1982.0,1954.0,1955.5,4545300,1845.37,1865.66,1837.04,1855.14,1858.65,49.28,8.33,7.08,1.26,1907.92,1841.47,1775.02,141.82,2215.0,partial
2025-01-21,1944.0,1950.0,1908.0,1911.0,10279000,1803.37,1853.11,1835.97,1855.09,1858.11,40.24,3.47,6.35,-2.89,1906.1,1842.4,1778.7,139.16,2215.0,partial
2025-01-22,1901.0,1908.0,1870.0,1870.0,11394800,1764.68,1830.36,1833.81,1854.76,1857.19,34.05,-3.47,4.39,-7.86,1909.88,1841.08,1772.28,136.69,2215.0,partial
2025-01-23,1871.0,1892.0,1862.0,1887.0,6866500,1780.72,1810.83,1831.86,1854.24,1856.45,38.29,-7.59,1.99,-9.58,1910.4,1840.86,1771.32,136.02,2215.0,partial
2025-01-24,1884.0,1895.5,1876.0,1887.0,5461300,1780.72,1794.97,1830.59,1852.64,1855.72,38.29,-10.73,-0.55,-10.18,1911.62,1840.27,1768.92,134.51,2215.0,partial
2025-01-27,1888.0,1899.0,1878.0,1887.0,4911400,1780.72,1782.04,1829.58,1850.73,1855.0,38.29,-13.07,-3.05,-10.01,1913.7,1838.8,1763.91,133.35,2215.0,partial
2025-01-28,1875.0,1883.0,1862.0,1870.5,4295700,1765.15,1774.4,1828.8,1847.61,1854.16,35.52,-15.99,-5.64,-10.35,1917.25,1836.02,1754.8,131.13,2215.0,partial
2025-01-29,1873.5,1881.5,1851.0,1851.5,6778700,1747.22,1770.91,1827.05,1844.24,1853.16,32.6,-19.53,-8.42,-11.11,1921.6,1831.61,1741.63,130.07,2215.0,partial
2025-01-30,1851.5,1861.0,1848.0,1854.5,5314700,1750.06,1764.77,1825.64,1840.83,1852.2,33.53,-21.85,-11.11,-10.75,1924.04,1827.34,1730.64,128.91,2215.0,partial
2025-01-31,1852.0,1872.5,1845.5,1870.0,7373500,1764.68,1761.57,1824.53,1838.42,1851.4,38.27,-22.26,-13.34,-8.92,1922.57,1822.93,1723.29,128.45,2215.0,partial
2025-02-03,1865.0,1866.5,1845.0,1845.0,8328700,1741.09,1753.64,1821.77,1835.67,1850.4,34.05,-24.2,-15.51,-8.69,1921.22,1817.01,1712.8,126.54,2215.0,partial
2025-02-04,1862.0,1865.5,1837.0,1844.0,6708900,1740.15,1748.64,1818.55,1833.02,1849.4,33.89,-25.53,-17.51,-8.01,1912.87,1809.44,1706.0,126.39,2215.0,partial
2025-02-05,1865.0,1871.5,1843.5,1855.5,4308800,1751.0,1749.4,1815.17,1831.36,1848.52,37.54,-25.41,-19.09,-6.32,1905.49,1803.35,1701.21,126.75,2215.0,partial
2025-02-06,1850.0,1863.5,1846.5,1858.0,3598700,1753.36,1750.06,1811.89,1829.76,1847.68,38.34,-24.84,-20.24,-4.6,1894.71,1796.96,1699.21,125.73,2215.0,partial
2025-02-07,1858.0,1867.0,1842.5,1863.5,3676700,1758.55,1748.83,1808.11,1828.37,1846.9,40.15,-23.69,-20.93,-2.76,1888.7,1792.5,1696.29,124.87,2215.0,partial
2025-02-10,1869.0,1897.0,1862.0,1894.0,5670700,1787.33,1758.08,1805.22,1827.55,1846.38,49.09,-20.23,-20.79,0.56,1883.54,1789.85,1696.17,125.84,2215.0,partial
2025-02-12,1915.0,1933.0,1897.5,1930.0,9794200,1821.3,1774.31,1802.41,1827.22,1846.17,57.21,-14.58,-19.55,4.97,1875.88,1787.61,1699.34,127.25,2215.0,partial
2025-02-13,1930.0,1945.0,1918.0,1925.0,7439300,1816.58,1787.42,1800.16,1826.88,1845.91,55.87,-10.36,-17.71,7.35,1863.72,1784.52,1705.32,127.0,2215.0,partial
2025-02-14,1940.0,1940.0,1882.0,1897.5,13713200,1790.63,1794.88,1796.54,1826.27,1845.45,49.1,-9.0,-15.97,6.96,1846.77,1780.13,1713.5,126.74,2215.0,partial
2025-02-17,1925.0,1929.0,1856.0,1861.5,10025200,1756.66,1794.5,1792.9,1825.2,1844.7,41.93,-10.55,-14.88,4.33,1831.26,1774.97,1718.68,127.57,2215.0,partial
2025-02-18,1871.5,1886.5,1853.5,1876.0,4930500,1770.34,1791.1,1790.1,1824.51,1844.08,45.39,-10.55,-14.02,3.47,1817.32,1771.22,1725.11,127.74,2215.0,partial
2025-02-19,1887.5,1911.0,1877.0,1879.5,6479600,1773.65,1781.57,1786.4,1824.01,1843.5,46.22,-10.17,-13.25,3.08,1813.44,1769.73,1726.02,128.66,2215.0,partial
2025-02-20,1901.0,1916.0,1882.0,1901.5,6797100,1794.41,1777.14,1783.05,1823.46,1843.1,51.25,-8.09,-12.22,4.12,1816.15,1771.22,1726.29,129.64,2215.0,partial
2025-02-21,1901.5,1929.5,1901.5,1915.0,5638300,1807.15,1780.44,1780.2,1822.95,1842.8,54.09,-5.36,-10.85,5.48,1819.99,1772.54,1725.08,130.03,2215.0,partial
2025-02-25,1900.0,1908.0,1888.0,1896.5,6007600,1789.69,1787.05,1777.38,1822.03,1842.37,49.81,-4.55,-9.59,5.03,1820.91,1772.99,1725.06,127.94,2215.0,partial
2025-02-26,1870.0,1875.5,1851.0,1864.5,8121400,1759.49,1784.88,1773.95,1820.76,1841.71,43.41,-6.28,-8.93,2.65,1820.06,1771.92,1723.79,124.93,2215.0,partial
2025-02-27,1877.5,1899.0,1876.5,1899.0,5161100,1792.05,1788.56,1773.5,1819.83,1841.32,50.76,-4.96,-8.13,3.17,1822.07,1773.27,1724.47,125.97,2215.0,partial
2025-02-28,1899.0,1914.0,1892.5,1906.5,7876600,1799.13,1789.5,1774.87,1818.95,1840.99,52.21,-3.3,-7.17,3.86,1824.37,1775.87,1727.36,125.69,2215.0,partial
2025-03-03,1930.0,1946.0,1915.0,1933.0,5369900,1824.13,1792.9,1776.61,1818.06,1840.85,57.03,0.03,-5.73,5.75,1830.85,1779.57,1728.28,127.2,2215.0,partial
2025-03-04,1895.0,1901.0,1869.0,1897.5,9190500,1790.63,1793.09,1777.01,1817.24,1840.46,49.78,-0.04,-4.59,4.55,1831.89,1780.87,1729.84,123.6,2215.0,partial
2025-03-05,1892.0,1913.0,1886.5,1913.0,6188900,1805.26,1802.24,1777.99,1816.59,1840.19,52.62,1.08,-3.46,4.53,1832.71,1784.07,1735.44,123.52,2215.0,partial
2025-03-06,1919.0,1924.0,1898.0,1909.0,6421400,1801.49,1804.13,1779.44,1815.55,1839.9,51.8,1.64,-2.44,4.08,1831.89,1787.14,1742.4,123.18,2215.0,partial
2025-03-07,1910.0,1932.5,1898.0,1930.0,6368400,1821.3,1808.56,1782.4,1814.85,1839.76,55.67,3.64,-1.22,4.86,1834.53,1790.66,1746.78,123.73,2215.0,partial
2025-03-10,1933.0,1963.0,1929.0,1954.0,6699000,1843.95,1812.53,1786.16,1814.82,1839.79,59.65,6.97,0.42,6.56,1841.37,1795.19,1749.01,125.02,2215.0,partial
2025-03-11,1944.0,1961.5,1923.5,1958.0,6278100,1847.73,1823.95,1789.48,1814.34,1839.85,60.29,9.81,2.3,7.51,1847.99,1799.64,1751.3,124.48,2215.0,partial
2025-03-12,1937.5,1969.0,1936.5,1962.5,4447800,1851.97,1833.29,1793.92,1813.91,1839.94,61.04,12.25,4.29,7.97,1855.91,1802.88,1749.85,124.26,2215.0,partial
2025-03-13,1980.0,2002.0,1977.5,1985.0,6796100,1873.21,1847.63,1799.24,1813.6,1840.18,64.64,15.73,6.57,9.15,1866.36,1805.47,1744.59,126.1,2215.0,partial
2025-03-14,1977.0,1994.0,1974.0,1985.5,5154700,1873.68,1858.11,1804.15,1813.72,1840.43,64.71,18.3,8.92,9.38,1876.0,1808.33,1740.65,125.72,2215.0,partial
