date,open,high,low,close,volume,adj_close,ma5,ma25,ma75,ma200,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,atr14,week52_high,week52_high_confidence
2024-09-20,5336,5349,5235,5259,8874400,4941.71,4770.13,4967.51,4967.51,4967.51,45.74,-90.33,-83.25,-7.08,5325.02,4950.78,4576.54,333.4,5690.0,partial
2024-09-24,5411,5455,5356,5445,6123800,5116.49,4840.04,4973.99,4973.99,4973.99,53.72,-63.05,-79.21,16.16,5325.15,4950.83,4576.5,346.25,5690.0,partial
2024-09-25,5398,5401,5207,5225,4963300,4909.76,4896.42,4971.31,4971.31,4971.31,45.24,-57.45,-74.86,17.41,5321.52,4947.11,4572.7,341.84,5690.0,partial
2024-09-26,5300,5387,5240,5375,6157500,5050.71,4978.73,4974.49,4974.49,4974.49,50.93,-41.16,-68.12,26.95,5325.16,4949.04,4572.92,351.51,5690.0,partial
2024-09-27,5361,5383,5245,5381,4544100,5133.71,5030.48,4973.9,4980.61,4980.61,53.96,-21.31,-58.76,37.44,5333.49,4952.25,4571.01,350.14,5690.0,partial
2024-09-30,5112,5258,5106,5231,7566100,4990.61,5040.26,4968.67,4980.98,4980.98,48.41,-16.94,-50.39,33.46,5320.1,4945.91,4571.72,335.99,5690.0,partial
2024-10-01,5271,5409,5226,5379,4116200,5131.81,5043.32,4969.32,4986.37,4986.37,53.49,-2.05,-40.72,38.68,5313.3,4943.81,4574.31,341.87,5690.0,partial
2024-10-02,5279,5359,5260,5296,4476300,5052.62,5071.89,4972.07,4988.65,4988.65,50.49,3.32,-31.92,35.24,5287.68,4935.68,4583.68,333.68,5690.0,partial
2024-10-03,5440,5620,5424,5579,8490700,5322.61,5126.27,4984.49,4999.78,4999.78,58.95,29.03,-19.73,48.76,5289.03,4935.93,4582.84,350.37,5690.0,partial
2024-10-04,5599,5628,5523,5590,5047700,5333.11,5166.15,4995.03,5010.54,5010.54,59.24,49.68,-5.85,55.52,5334.23,4947.19,4560.15,347.16,5690.0,partial
2024-10-07,5790,5839,5763,5797,5240700,5530.6,5274.15,5011.56,5026.79,5026.79,64.37,81.04,11.53,69.51,5439.46,4976.35,4513.24,358.5,5839.0,partial
2024-10-08,5717,5782,5609,5626,5272400,5367.45,5321.28,5019.3,5037.11,5037.11,57.89,91.68,27.56,64.12,5490.94,4998.34,4505.74,350.85,5839.0,partial
2024-10-09,5693,5697,5479,5482,5591200,5230.07,5356.77,5019.9,5042.79,5042.79,53.05,88.01,39.65,48.36,5513.58,5019.71,4525.85,349.33,5839.0,partial
2024-10-10,5571,5576,5488,5520,5078300,5266.33,5345.51,5017.85,5049.17,5049.17,54.14,87.02,49.12,37.9,5537.32,5042.95,4548.57,349.09,5839.0,partial
2024-10-11,5584,5633,5537,5558,5317100,5302.58,5339.41,5025.63,5056.21,5056.21,55.26,88.15,56.93,31.22,5555.87,5071.84,4587.81,350.34,5839.0,partial
2024-10-15,5724,5838,5707,5715,7580300,5452.36,5323.76,5045.83,5066.92,5066.92,59.64,99.97,65.54,34.44,5601.62,5102.07,4602.53,363.56,5839.0,partial
2024-10-16,5642,5785,5577,5718,4272700,5455.23,5341.31,5066.94,5077.14,5077.14,59.72,108.33,74.1,34.23,5633.77,5136.49,4639.21,361.35,5839.0,partial
2024-10-17,5766,5806,5688,5692,3999500,5430.42,5381.38,5092.05,5086.2,5086.2,58.62,111.66,81.61,30.05,5630.91,5176.62,4722.32,360.6,5839.0,partial
2024-10-18,5705,5745,5661,5702,3306200,5439.96,5416.11,5117.58,5095.04,5095.04,58.93,113.76,88.04,25.72,5611.71,5216.66,4821.61,357.31,5839.0,partial
2024-10-21,5702,5722,5632,5655,3122300,5395.12,5434.62,5144.4,5102.36,5102.36,56.76,110.53,92.54,17.99,5611.96,5242.66,4873.36,351.93,5839.0,partial
2024-10-22,5645,5662,5524,5572,3655800,5315.94,5407.33,5163.12,5107.44,5107.44,53.03,100.43,94.12,6.31,5604.8,5261.37,4917.95,345.86,5839.0,partial
2024-10-23,5572,5614,5516,5547,3157700,5292.08,5374.7,5184.13,5111.74,5111.74,51.93,89.46,93.19,-3.72,5607.23,5270.15,4933.07,342.44,5839.0,partial
2024-10-24,5468,5569,5412,5515,3598900,5261.56,5340.93,5209.48,5115.14,5115.14,50.48,77.42,90.03,-12.61,5581.72,5287.74,4993.77,337.76,5839.0,partial
2024-10-25,5457,5526,5398,5445,3625600,5194.77,5291.89,5231.7,5116.91,5116.91,47.36,61.77,84.38,-22.61,5571.91,5294.95,5017.99,332.53,5839.0,partial
2024-10-28,5427,5584,5391,5521,4101600,5267.28,5266.33,5247.4,5120.18,5120.18,50.9,54.59,78.42,-23.83,5568.99,5301.63,5034.26,336.58,5839.0,partial
2024-10-29,5547,5622,5490,5570,3384900,5314.03,5265.94,5262.29,5124.31,5124.31,53.1,52.07,73.15,-21.08,5543.9,5317.8,5091.7,337.87,5839.0,partial
2024-10-30,5561,5621,5544,5571,7235700,5314.98,5270.52,5270.23,5128.28,5128.28,53.14,49.58,68.44,-18.85,5536.4,5326.96,5117.51,335.67,5839.0,partial
2024-10-31,5613,5642,5512,5568,4072100,5312.12,5280.64,5286.32,5132.03,5132.03,52.98,46.84,64.12,-17.28,5507.82,5339.93,5172.04,335.05,5839.0,partial
2024-11-01,5410,5490,5390,5435,2960400,5185.23,5278.73,5291.7,5133.09,5133.09,46.03,34.03,58.1,-24.07,5513.96,5333.06,5152.16,323.82,5839.0,partial
2024-11-05,5535,5567,5451,5541,2952600,5286.36,5282.54,5297.81,5136.1,5136.1,51.49,31.68,52.82,-21.14,5512.77,5330.72,5148.68,327.96,5839.0,partial
2024-11-06,5591,5743,5565,5743,5386800,5479.08,5315.55,5317.35,5142.7,5142.7,59.82,44.85,51.22,-6.37,5499.98,5328.15,5156.32,337.15,5839.0,partial
2024-11-07,6000,6030,5850,5902,7457500,5630.77,5378.71,5337.31,5151.9,5151.9,64.93,66.76,54.33,12.43,5557.74,5341.31,5124.89,352.42,6030.0,partial
2024-11-08,5985,5996,5881,5970,4947700,5695.65,5455.42,5363.03,5161.97,5161.97,66.87,88.33,61.13,27.2,5624.03,5364.59,5105.16,353.34,6030.0,partial
2024-11-11,5970,6008,5912,5963,3174300,5688.97,5556.17,5377.68,5171.56,5171.56,66.46,103.7,69.65,34.06,5676.64,5385.72,5094.81,350.41,6030.0,partial
2024-11-12,6030,6128,5945,5981,5388300,5706.14,5640.12,5392.6,5181.1,5181.1,67.02,115.93,78.9,37.03,5725.52,5405.9,5086.28,356.74,6128.0,partial
2024-11-13,5982,5987,5807,5869,4207100,5599.29,5664.16,5395.35,5188.44,5188.44,60.31,115.66,86.25,29.41,5743.38,5413.25,5083.12,351.32,6128.0,partial
2024-11-14,5869,5928,5824,5824,3349600,5556.35,5649.28,5402.91,5194.78,5194.78,57.81,110.71,91.15,19.57,5753.91,5418.3,5082.7,349.7,6128.0,partial
2024-11-15,5924,5996,5890,5921,4458900,5648.9,5639.93,5419.66,5202.48,5202.48,61.52,112.95,95.51,17.45,5779.6,5429.23,5078.86,356.13,6128.0,partial
2024-11-18,5967,5967,5881,5914,2860400,5642.22,5630.58,5434.7,5209.81,5209.81,61.1,112.89,98.98,13.91,5801.83,5439.34,5076.85,353.41,6128.0,partial
2024-11-19,5914,6054,5877,6054,4014300,5775.78,5644.51,5453.62,5219.09,5219.09,66.06,122.21,103.63,18.58,5848.5,5458.38,5068.25,357.58,6128.0,partial
2024-11-20,5654,5747,5601,5631,12308900,5372.22,5599.09,5450.42,5221.56,5221.56,46.69,95.92,102.09,-6.16,5847.96,5461.19,5074.42,344.52,6128.0,partial
2024-11-21,5641,5683,5607,5618,5384200,5359.82,5559.79,5446.6,5223.75,5223.75,46.24,73.25,96.32,-23.07,5846.52,5464.58,5082.63,342.11,6128.0,partial
2024-11-22,5640,5713,5616,5681,4633000,5419.93,5513.99,5446.18,5226.82,5226.82,48.81,59.44,88.94,-29.5,5843.69,5472.49,5101.3,342.9,6128.0,partial
2024-11-25,5721,5817,5717,5817,9905300,5549.68,5495.49,5450.57,5231.78,5231.78,53.93,58.3,82.82,-24.52,5839.94,5490.24,5140.54,346.77,6128.0,partial
2024-11-26,5700,5724,5635,5685,5420500,5423.74,5425.08,5451.72,5234.69,5234.69,48.83,46.69,75.59,-28.9,5834.2,5498.06,5161.93,334.46,6128.0,partial
2024-11-27,5685,5697,5523,5571,5414700,5314.98,5413.63,5451.68,5235.89,5235.89,44.88,28.39,66.15,-37.76,5834.14,5498.11,5162.08,330.08,6128.0,partial
2024-11-28,5532,5588,5470,5553,4484200,5297.81,5401.23,5451.91,5236.8,5236.8,44.27,12.36,55.39,-43.03,5835.24,5497.25,5159.27,326.01,6128.0,partial
2024-11-29,5567,5604,5523,5564,4663100,5308.3,5378.9,5453.78,5237.84,5237.84,44.76,0.49,44.41,-43.92,5835.47,5497.06,5158.66,324.59,6128.0,partial
2024-12-02,5568,5740,5564,5709,5135900,5446.64,5358.29,5463.85,5240.82,5240.82,50.92,2.23,35.98,-33.75,5818.18,5510.13,5202.08,332.24,6128.0,partial
2024-12-03,5746,5899,5728,5865,7587800,5595.47,5392.64,5476.98,5245.81,5245.81,56.54,15.43,31.87,-16.43,5817.79,5525.59,5233.39,340.82,6128.0,partial
2024-12-04,5911,5961,5833,5843,4540500,5574.48,5444.54,5487.4,5250.38,5250.38,55.58,23.93,30.28,-6.35,5822.48,5530.36,5238.23,342.59,6128.0,partial
2024-12-05,5897,5921,5796,5833,4081500,5564.94,5497.97,5497.39,5254.69,5254.69,55.12,29.55,30.13,-0.58,5816.06,5527.07,5238.07,342.87,6128.0,partial
2024-12-06,5832,5833,5725,5765,3444600,5500.07,5536.32,5504.91,5258.0,5258.0,51.96,28.45,29.8,-1.35,5795.85,5517.29,5238.73,337.53,6128.0,partial
2024-12-09,5788,5796,5683,5706,4687700,5443.78,5535.75,5515.25,5260.48,5260.48,49.32,22.76,28.39,-5.63,5773.69,5505.03,5236.36,334.55,6128.0,partial
2024-12-10,5729,5735,5616,5623,4814000,5364.59,5489.57,5518.38,5263.36,5261.85,45.8,11.74,25.06,-13.32,5746.54,5487.95,5229.36,331.46,6128.0,partial
2024-12-11,5675,5696,5631,5679,4082400,5418.02,5458.28,5515.94,5267.32,5263.88,48.47,7.23,21.49,-14.27,5733.91,5478.89,5223.86,331.46,6128.0,partial
2024-12-12,5757,5785,5728,5746,5219000,5481.94,5441.68,5509.99,5272.21,5266.68,51.55,8.71,18.94,-10.23,5727.72,5475.17,5222.61,333.99,6128.0,partial
2024-12-13,5700,5774,5657,5691,5742000,5429.47,5427.56,5499.34,5278.15,5268.74,48.96,5.58,16.27,-10.68,5704.37,5464.19,5224.02,331.0,6128.0,partial
2024-12-16,5692,5707,5515,5559,7895200,5303.53,5399.51,5483.92,5282.03,5269.17,43.34,-6.97,11.62,-18.59,5682.55,5447.26,5211.97,327.18,6128.0,partial
2024-12-17,5510,5561,5424,5425,6760800,5175.69,5361.73,5462.71,5283.45,5268.02,38.51,-26.93,3.91,-30.84,5629.21,5417.25,5205.3,322.2,6128.0,partial
2024-12-18,5437,5509,5427,5452,5546900,5201.45,5318.42,5446.79,5284.57,5267.2,39.96,-40.2,-4.91,-35.29,5640.11,5408.72,5177.33,322.99,6128.0,partial
2024-12-19,5424,5520,5392,5520,4734900,5266.33,5275.29,5435.19,5285.8,5267.19,43.58,-44.97,-12.93,-32.05,5642.85,5404.04,5165.23,322.68,6128.0,partial
2024-12-20,5598,5604,5513,5520,7136100,5266.33,5242.67,5419.89,5286.48,5267.18,43.58,-48.19,-19.98,-28.21,5642.41,5396.36,5150.32,323.75,6128.0,partial
2024-12-23,5560,5600,5481,5579,3861300,5322.61,5246.48,5407.1,5286.55,5267.84,46.8,-45.68,-25.12,-20.56,5622.51,5385.01,5147.5,324.46,6128.0,partial
2024-12-24,5600,5609,5541,5580,2453900,5323.57,5276.06,5389.02,5289.42,5268.48,46.86,-43.11,-28.72,-14.39,5618.25,5380.0,5141.75,321.74,6128.0,partial
2024-12-25,5571,5585,5502,5583,2459100,5326.43,5301.05,5387.18,5294.48,5269.15,47.03,-40.38,-31.05,-9.33,5618.25,5380.57,5142.9,317.43,6128.0,partial
2024-12-26,5559,5655,5559,5651,3162700,5391.31,5326.05,5388.44,5300.66,5270.54,51.04,-32.6,-31.36,-1.24,5619.89,5385.25,5150.61,318.22,6128.0,partial
2024-12-27,5655,5748,5638,5741,3727000,5477.17,5368.22,5390.73,5309.65,5272.86,55.81,-19.29,-28.95,9.66,5628.8,5393.69,5158.58,320.97,6128.0,partial
2024-12-30,5799,5824,5709,5728,3153400,5464.77,5396.65,5387.34,5318.5,5274.99,54.98,-9.63,-25.08,15.45,5630.65,5394.6,5158.54,322.82,6128.0,partial
2025-01-06,5728,5732,5632,5680,4895400,5418.97,5415.73,5387.15,5327.75,5276.57,51.9,-5.61,-21.19,15.58,5603.63,5385.77,5167.92,318.85,6128.0,partial
2025-01-07,5700,5722,5608,5713,4100900,5450.46,5440.54,5392.57,5335.79,5278.46,53.82,0.12,-16.93,17.05,5582.11,5379.57,5177.04,317.72,6128.0,partial
2025-01-08,5580,5594,5464,5481,9870100,5229.12,5408.1,5389.82,5341.95,5277.93,41.35,-13.05,-16.15,3.1,5556.55,5362.78,5169.01,305.28,6128.0,partial
2025-01-09,5452,5464,5257,5257,11389400,5015.41,5315.75,5378.1,5347.12,5275.14,33.32,-40.26,-20.97,-19.29,5574.26,5338.55,5102.83,300.25,6128.0,partial
2025-01-10,5223,5279,5163,5163,9306400,4925.73,5207.94,5357.27,5350.94,5271.46,30.63,-68.28,-30.43,-37.85,5603.76,5312.64,5021.53,297.63,6128.0,partial
2025-01-14,5153,5284,5150,5248,8400000,5006.83,5125.51,5333.72,5352.7,5268.71,35.69,-82.99,-40.94,-42.04,5613.56,5294.76,4975.96,301.96,6128.0,partial
2025-01-15,5348,5350,5256,5283,4807000,5040.22,5043.46,5312.35,5354.01,5266.35,37.7,-90.9,-50.94,-39.96,5607.72,5275.87,4944.02,304.91,6128.0,partial
2025-01-16,5339,5397,5290,5322,5165900,5077.42,5013.12,5292.85,5353.49,5264.42,39.95,-93.09,-59.37,-33.73,5584.08,5255.64,4927.2,308.61,6128.0,partial
2025-01-17,5252,5269,5147,5237,4750100,4996.33,5009.31,5272.7,5354.64,5261.72,36.82,-100.22,-67.54,-32.68,5570.73,5233.98,4897.23,300.25,6128.0,partial
2025-01-20,5258,5318,5240,5318,2896200,5073.61,5038.88,5257.89,5354.95,5259.83,41.52,-98.5,-73.73,-24.77,5564.61,5222.49,4880.36,301.78,6128.0,partial
2025-01-21,5321,5322,5207,5255,3915200,5013.5,5040.22,5243.85,5353.35,5257.4,39.09,-100.82,-79.15,-21.67,5568.05,5214.38,4860.71,297.97,6128.0,partial
2025-01-22,5248,5255,5160,5165,5409500,4927.64,5017.7,5224.23,5352.51,5254.16,35.85,-108.34,-84.99,-23.35,5575.85,5200.69,4825.53,293.93,6128.0,partial
2025-01-23,5202,5268,5164,5164,6077400,4926.69,4987.55,5202.02,5349.77,5250.98,35.82,-113.07,-90.6,-22.47,5575.81,5183.71,4791.61,297.25,6128.0,partial
2025-01-24,5191,5238,5165,5194,4724000,4955.31,4979.35,5183.06,5348.48,5248.14,37.81,-113.21,-95.13,-18.09,5570.45,5168.16,4765.86,298.25,6128.0,partial
2025-01-27,5221,5251,5191,5209,3997700,4969.62,4958.55,5169.7,5343.77,5245.49,38.83,-110.89,-98.28,-12.61,5555.11,5150.51,4745.9,298.07,6128.0,partial
2025-01-28,5265,5270,5185,5194,3808500,4955.31,4946.91,5160.89,5338.73,5242.75,38.15,-108.94,-100.41,-8.53,5537.04,5132.09,4727.14,298.24,6128.0,partial
2025-01-29,5188,5192,5150,5173,4039300,4935.27,4948.44,5150.24,5330.79,5239.88,37.18,-107.78,-101.88,-5.89,5515.83,5112.53,4709.24,293.84,6128.0,partial
2025-01-30,5195,5227,5174,5213,3416300,4973.43,4957.79,5138.52,5325.54,5237.41,40.3,-102.59,-102.03,-0.57,5477.94,5091.64,4705.34,293.69,6128.0,partial
2025-01-31,5180,5191,5122,5160,4532500,4922.87,4951.3,5124.78,5321.44,5234.52,37.63,-101.39,-101.9,0.51,5413.39,5063.93,4714.46,288.25,6128.0,partial
2025-02-03,5060,5097,4998,5040,4466300,4808.38,4919.05,5104.21,5315.34,5230.65,32.4,-108.43,-103.21,-5.23,5345.34,5031.11,4716.87,280.1,6128.0,partial
2025-02-04,5127,5128,5051,5074,3764800,4840.82,4896.15,5084.9,5309.18,5227.14,35.15,-110.12,-104.59,-5.53,5271.56,5002.2,4732.84,282.92,6128.0,partial
2025-02-05,5111,5174,5060,5081,3637700,4847.5,4878.6,5065.75,5301.12,5223.75,35.73,-109.66,-105.6,-4.06,5155.13,4972.05,4788.97,286.51,6128.0,partial
2025-02-06,5065,5142,5058,5078,3271300,4844.64,4852.84,5043.88,5292.98,5220.39,35.58,-108.28,-106.14,-2.14,5101.38,4952.83,4804.27,287.08,6128.0,partial
2025-02-07,5078,5090,5010,5038,2680600,4806.48,4829.56,5017.05,5284.66,5216.76,33.6,-109.0,-106.71,-2.29,5100.91,4942.38,4783.85,284.1,6128.0,partial
2025-02-10,5025,5046,4993,5022,3064800,4791.21,4826.13,4990.11,5276.01,5213.06,32.81,-109.55,-107.28,-2.27,5107.31,4935.65,4764.0,280.92,6128.0,partial
2025-02-12,5022,5022,4966,5003,4926900,4773.08,4812.58,4964.28,5267.71,5209.27,31.86,-110.17,-107.86,-2.31,5106.15,4923.97,4741.78,277.34,6128.0,partial
2025-02-13,5030,5113,5020,5076,4827300,4842.73,4811.63,4939.97,5261.4,5206.14,39.18,-103.85,-107.05,3.21,5091.35,4914.09,4736.84,281.81,6128.0,partial
2025-02-14,5036,5087,5017,5047,4125800,4815.06,4805.71,4923.4,5255.04,5202.82,37.46,-99.92,-105.63,5.71,5066.37,4900.97,4735.57,279.13,6128.0,partial
2025-02-17,5080,5197,5066,5168,7904000,4930.5,4830.52,4920.01,5250.63,5200.53,47.78,-86.49,-101.8,15.31,5057.9,4897.68,4737.47,286.47,6128.0,partial
2025-02-18,5395,5395,5157,5183,7067500,4944.81,4861.24,4920.77,5247.3,5198.4,48.9,-73.85,-96.21,22.36,5031.81,4891.24,4750.68,299.19,6128.0,partial
2025-02-19,5195,5285,5105,5109,5339400,4874.21,4881.46,4915.47,5242.05,5195.72,43.88,-68.73,-90.71,21.99,5013.24,4884.28,4755.31,302.12,6128.0,partial
2025-02-20,5100,5137,5002,5073,5364400,4839.87,4880.89,4907.45,5235.73,5192.81,41.64,-66.67,-85.91,19.23,5008.63,4879.89,4751.15,299.31,6128.0,partial
2025-02-21,5073,5154,5027,5112,4551700,4877.08,4893.29,4899.44,5229.89,5190.24,44.92,-61.34,-80.99,19.65,5004.34,4877.41,4750.47,300.37,6128.0,partial
2025-02-25,5042,5174,5040,5144,5078200,4907.6,4888.71,4895.89,5224.5,5187.96,47.53,-54.02,-75.6,21.58,4997.74,4875.02,4752.31,300.12,6128.0,partial
2025-02-26,5146,5178,5029,5093,5184400,4858.95,4871.54,4887.3,5220.15,5185.33,43.96,-51.56,-70.79,19.23,4984.37,4869.49,4754.61,298.0,6128.0,partial
2025-02-27,5103,5233,5102,5227,4795700,4986.79,4894.06,4886.23,5216.16,5183.75,53.78,-38.84,-64.4,25.56,4991.34,4871.06,4750.79,303.43,6128.0,partial
2025-02-28,5227,5324,5204,5297,13900600,5053.57,4936.8,4891.27,5210.48,5182.73,57.93,-23.11,-56.14,33.04,5018.98,4876.98,4734.98,305.84,6128.0,partial
2025-03-03,5485,5534,5450,5517,8013700,5263.46,5014.07,4904.74,5205.58,5183.36,67.74,6.23,-43.67,49.9,5109.05,4891.48,4673.91,318.31,6128.0,partial
2025-03-04,5540,5584,5442,5487,6692300,5234.84,5079.52,4915.92,5199.44,5183.76,65.49,26.86,-29.56,56.42,5171.17,4907.08,4642.99,318.47,6128.0,partial
2025-03-05,5486,5486,5388,5420,4856800,5170.92,5141.92,4923.98,5192.53,5183.66,60.67,37.61,-16.13,53.74,5208.76,4925.21,4641.65,313.66,6128.0,partial
2025-03-06,5444,5522,5408,5493,5687000,5240.57,5192.67,4935.39,5186.33,5184.09,63.8,51.17,-2.67,53.84,5257.08,4945.19,4633.31,316.34,6128.0,partial
2025-03-07,5434,5477,5338,5342,6076800,5096.51,5201.26,4941.84,5179.62,5183.43,54.19,49.71,7.81,41.9,5272.8,4957.64,4642.49,310.63,6128.0,partial
2025-03-10,5302,5379,5291,5311,3869800,5066.93,5161.95,4945.58,5173.1,5182.55,52.44,45.65,15.38,30.27,5282.87,4968.76,4654.65,308.62,6128.0,partial
2025-03-11,5152,5276,5101,5276,7415300,5033.54,5121.69,4950.0,5164.89,5181.44,50.46,39.28,20.16,19.12,5286.25,4980.11,4673.97,301.51,6128.0,partial
2025-03-12,5276,5478,5268,5425,6603200,5175.69,5122.65,4964.69,5158.67,5181.4,57.77,45.18,25.16,20.02,5303.89,4999.34,4694.78,311.72,6128.0,partial
2025-03-13,5508,5604,5503,5540,7582300,5285.41,5131.62,4982.48,5152.13,5182.16,62.38,58.04,31.74,26.3,5335.21,5024.95,4714.69,320.05,6128.0,partial
2025-03-14,5561,5637,5539,5580,5910700,5323.57,5177.03,5001.52,5151.48,5183.2,63.85,70.5,39.49,31.01,5373.25,5048.99,4724.74,322.3,6128.0,partial
2025-03-17,5650,5727,5645,5709,5321100,5446.64,5252.97,5025.6,5152.64,5185.1,68.19,89.28,49.45,39.83,5429.62,5080.57,4731.53,328.1,6128.0,partial
2025-03-18,5909,6034,5892,6023,10162300,5746.21,5395.5,5063.19,5156.99,5189.14,75.81,126.87,64.93,61.94,5567.78,5121.36,4674.94,346.61,6128.0,partial
2025-03-19,6048,6132,6036,6057,6315200,5778.65,5516.1,5102.69,5160.05,5193.35,76.46,157.46,83.44,74.02,5685.07,5163.05,4641.03,349.41,6132.0,partial
2025-03-21,5996,6051,5945,5982,7508700,5707.09,5600.43,5140.05,5163.82,5197.0,71.83,173.92,101.53,72.39,5759.75,5204.69,4649.64,343.91,6132.0,partial
2025-03-24,6010,6034,5942,5949,3006800,5675.61,5670.84,5173.36,5168.63,5200.37,69.82,182.33,117.69,64.64,5811.13,5246.48,4681.83,342.69,6132.0,partial
2025-03-25,5940,6003,5915,5925,3847100,5652.71,5712.05,5206.87,5173.36,5203.53,68.33,185.01,131.16,53.86,5849.65,5285.26,4720.88,341.6,6132.0,partial
2025-03-26,6000,6029,5953,6007,4866000,5730.94,5709.0,5238.89,5179.0,5207.19,70.64,191.25,143.18,48.07,5894.72,5326.43,4758.14,344.08,6132.0,partial
2025-03-27,6007,6147,5981,6112,6701800,5831.12,5719.49,5274.34,5184.13,5211.49,73.33,201.94,154.93,47.01,5941.37,5375.04,4808.71,349.22,6147.0,partial
2025-03-28,6040,6097,5940,6024,5164400,5834.03,5744.88,5312.73,5187.31,5215.76,73.4,208.26,165.59,42.66,5987.96,5417.4,4846.84,343.27,6147.0,partial
2025-03-31,5785,5818,5673,5736,6805300,5555.11,5720.78,5341.34,5187.05,5218.07,56.71,188.58,170.19,18.39,5990.51,5442.48,4894.44,330.25,6147.0,partial
2025-04-01,5833,5877,5760,5799,5150900,5616.12,5713.46,5370.9,5187.73,5220.76,58.91,175.88,171.33,4.55,6006.66,5460.11,4913.56,329.65,6147.0,partial
2025-04-02,5856,5864,5741,5825,5456200,5641.3,5695.54,5400.25,5189.61,5223.58,59.82,165.93,170.25,-4.32,6022.18,5480.43,4938.69,323.81,6147.0,partial
